"task","id","group","session","trial","condition","trialxcondition","gripFreq","peak","AUC","gripFreq_calib","peak_calib","AUC_calib"
"PIT",254,"obese","third",6,"CSminus",3,1,5,9,6,11,42
"PIT",254,"obese","third",7,"BL",1,0,4,0,4,12,11
"PIT",254,"obese","third",8,"BL",2,0,4,0,0,10,0
"PIT",254,"obese","third",9,"BL",3,0,5,0,3,17,10
"PIT",254,"obese","third",10,"BL",4,0,4,0,3,14,7
"PIT",254,"obese","third",11,"BL",5,0,5,0,0,13,0
"PIT",254,"obese","third",12,"BL",6,0,4,0,20,16,67
"PIT",254,"obese","third",13,"CSplus",4,0,6,0,0,13,0
"PIT",254,"obese","third",14,"CSplus",5,0,4,0,1,8,6
"PIT",254,"obese","third",15,"CSplus",6,0,5,0,1,15,2
"PIT",254,"obese","third",16,"CSminus",4,0,4,0,8,12,37
"PIT",254,"obese","third",17,"CSminus",5,0,5,0,0,13,0
"PIT",254,"obese","third",18,"CSminus",6,4,5,21,8,11,46
"PIT",254,"obese","third",19,"BL",7,0,5,0,0,12,0
"PIT",254,"obese","third",20,"BL",8,1,5,2,22,12,74
"PIT",254,"obese","third",21,"BL",9,0,4,0,5,11,14
"PIT",254,"obese","third",22,"CSplus",7,0,4,0,8,13,28
"PIT",254,"obese","third",23,"CSplus",8,0,5,0,3,12,9
"PIT",254,"obese","third",24,"CSplus",9,0,3,0,0,10,0
"PIT",254,"obese","third",25,"CSminus",7,0,5,0,7,16,26
"PIT",254,"obese","third",26,"CSminus",8,0,6,0,0,12,0
"PIT",254,"obese","third",27,"CSminus",9,0,6,0,3,14,10
"PIT",254,"obese","third",28,"CSplus",10,0,4,0,2,11,6
"PIT",254,"obese","third",29,"CSplus",11,0,5,0,0,14,0
"PIT",254,"obese","third",30,"CSplus",12,0,5,0,0,14,0
"PIT",254,"obese","third",31,"BL",10,0,4,0,14,17,45
"PIT",254,"obese","third",32,"BL",11,0,4,0,2,11,5
"PIT",254,"obese","third",33,"BL",12,0,3,0,0,9,0
"PIT",254,"obese","third",34,"CSminus",10,0,5,0,6,14,18
"PIT",254,"obese","third",35,"CSminus",11,0,4,0,8,13,18
"PIT",254,"obese","third",36,"CSminus",12,0,5,0,2,12,4
"PIT",254,"obese","third",37,"BL",13,0,4,0,0,11,0
"PIT",254,"obese","third",38,"BL",14,0,4,0,1,14,1
"PIT",254,"obese","third",39,"BL",15,0,4,0,2,10,6
"PIT",254,"obese","third",40,"CSminus",13,0,4,0,0,10,0
"PIT",254,"obese","third",41,"CSminus",14,0,5,0,0,11,0
"PIT",254,"obese","third",42,"CSminus",15,0,6,0,0,17,0
"PIT",254,"obese","third",43,"CSplus",13,0,4,0,2,13,10
"PIT",254,"obese","third",44,"CSplus",14,0,3,0,0,14,0
"PIT",254,"obese","third",45,"CSplus",15,4,4,18,14,11,67
"PIT",256,"obese","third",1,"BL",1,43,34,222.5,43,36,232.5
"PIT",256,"obese","third",2,"BL",2,38,33,202.5,38,35,204.5
"PIT",256,"obese","third",3,"BL",3,29,38,125.5,30,38,133.5
"PIT",256,"obese","third",4,"CSplus",1,29,39,154,30,39,157
"PIT",256,"obese","third",5,"CSplus",2,29,34,140,31,34,147
"PIT",256,"obese","third",6,"CSplus",3,33,36,188,34,37,192
"PIT",256,"obese","third",7,"CSminus",1,30,34,121,30,34,129
"PIT",256,"obese","third",8,"CSminus",2,27,35,143,27,35,148
"PIT",256,"obese","third",9,"CSminus",3,30,36,171,30,36,176
"PIT",256,"obese","third",10,"CSplus",4,31,35,180,31,36,185
"PIT",256,"obese","third",11,"CSplus",5,33,32,142,33,32,154
"PIT",256,"obese","third",12,"CSplus",6,38,36,164,39,36,174
"PIT",256,"obese","third",13,"BL",4,33,37,174,33,37,180
"PIT",256,"obese","third",14,"BL",5,23,31,100,24,31,110
"PIT",256,"obese","third",15,"BL",6,34,36,241,34,36,246.5
"PIT",256,"obese","third",16,"CSminus",4,34,33,246,35,33,252
"PIT",256,"obese","third",17,"CSminus",5,31,34,139,32,34,148
"PIT",256,"obese","third",18,"CSminus",6,20,36,54,23,36,72
"PIT",256,"obese","third",19,"CSplus",7,33,37,147,34,37,159
"PIT",256,"obese","third",20,"CSplus",8,37,34,198.5,37,35,205.5
"PIT",256,"obese","third",21,"CSplus",9,35,34,166,35,34,173
"PIT",256,"obese","third",22,"BL",7,20,32,78,22,33,85
"PIT",256,"obese","third",23,"BL",8,34,39,146,35,39,158
"PIT",256,"obese","third",24,"BL",9,32,35,136.5,33,36,140.5
"PIT",256,"obese","third",25,"CSminus",7,22,31,90,23,32,98
"PIT",256,"obese","third",26,"CSminus",8,31,34,142,31,34,150
"PIT",256,"obese","third",27,"CSminus",9,37,34,182,37,35,190
"PIT",256,"obese","third",28,"CSminus",10,33,37,150,33,37,157
"PIT",256,"obese","third",29,"CSminus",11,20,34,67,24,34,74
"PIT",256,"obese","third",30,"CSminus",12,30,36,127,32,36,137
"PIT",256,"obese","third",31,"BL",10,29,37,168.5,30,37,172.5
"PIT",256,"obese","third",32,"BL",11,29,31,149,29,32,155
"PIT",256,"obese","third",33,"BL",12,30,36,146.5,30,36,153.5
"PIT",256,"obese","third",34,"CSplus",10,38,38,171,38,39,180
"PIT",256,"obese","third",35,"CSplus",11,37,31,176,37,32,184
"PIT",256,"obese","third",36,"CSplus",12,24,40,93.5,26,40,105.5
"PIT",256,"obese","third",37,"BL",13,30,37,138,32,38,144
"PIT",256,"obese","third",38,"BL",14,16,34,76,17,36,83
"PIT",256,"obese","third",39,"BL",15,16,35,63,17,36,65
"PIT",256,"obese","third",40,"CSminus",13,33,33,129,33,34,134
"PIT",256,"obese","third",41,"CSminus",14,30,32,98,31,33,112
"PIT",256,"obese","third",42,"CSminus",15,17,34,87,18,35,95
"PIT",256,"obese","third",43,"CSplus",13,35,36,185,36,37,191
"PIT",256,"obese","third",44,"CSplus",14,3,32,9,4,32,12
"PIT",256,"obese","third",45,"CSplus",15,25,34,86,25,36,91
"PIT",259,"obese","third",1,"CSplus",1,33,32,79,41,33,117.5
"PIT",259,"obese","third",2,"CSplus",2,40,32,141.5,47,35,180.5
"PIT",259,"obese","third",3,"CSplus",3,45,28,178,46,33,198
"PIT",259,"obese","third",4,"BL",1,37,31,156,40,34,186
"PIT",259,"obese","third",5,"BL",2,43,26,158.5,43,32,184.5
"PIT",259,"obese","third",6,"BL",3,35,35,95,43,37,152
"PIT",259,"obese","third",7,"CSminus",1,43,30,191.5,43,36,218.5
"PIT",259,"obese","third",8,"CSminus",2,27,30,67,32,36,113
"PIT",259,"obese","third",9,"CSminus",3,40,32,168.5,41,34,207.5
"PIT",259,"obese","third",10,"CSplus",4,36,31,107,42,33,159
"PIT",259,"obese","third",11,"CSplus",5,43,31,206,43,36,244
"PIT",259,"obese","third",12,"CSplus",6,38,32,171,41,37,213
"PIT",259,"obese","third",13,"BL",4,4,27,6,15,36,34
"PIT",259,"obese","third",14,"BL",5,36,30,124,44,34,176
"PIT",259,"obese","third",15,"BL",6,36,31,155,40,36,200
"PIT",259,"obese","third",16,"CSminus",4,43,29,181,46,36,227
"PIT",259,"obese","third",17,"CSminus",5,34,29,94,41,35,160
"PIT",259,"obese","third",18,"CSminus",6,29,31,94,37,36,144
"PIT",259,"obese","third",19,"BL",7,39,27,119.5,43,31,170.5
"PIT",259,"obese","third",20,"BL",8,28,32,75,39,36,130
"PIT",259,"obese","third",21,"BL",9,45,29,179,46,32,223
"PIT",259,"obese","third",22,"CSminus",7,35,33,103,43,33,160
"PIT",259,"obese","third",23,"CSminus",8,30,30,78,41,33,140.5
"PIT",259,"obese","third",24,"CSminus",9,34,31,103.5,43,35,161.5
"PIT",259,"obese","third",25,"CSplus",7,35,28,98,38,36,141
"PIT",259,"obese","third",26,"CSplus",8,32,28,96,45,33,171
"PIT",259,"obese","third",27,"CSplus",9,31,32,81,41,36,153
"PIT",259,"obese","third",28,"CSplus",10,25,33,66,39,36,122
"PIT",259,"obese","third",29,"CSplus",11,27,32,70.5,35,35,126.5
"PIT",259,"obese","third",30,"CSplus",12,46,30,183,48,37,223
"PIT",259,"obese","third",31,"CSminus",10,31,31,118.5,32,35,138.5
"PIT",259,"obese","third",32,"CSminus",11,33,30,90.5,50,30,164.5
"PIT",259,"obese","third",33,"CSminus",12,40,30,139,46,35,191
"PIT",259,"obese","third",34,"BL",10,20,32,56,33,36,115
"PIT",259,"obese","third",35,"BL",11,11,30,25,20,34,58
"PIT",259,"obese","third",36,"BL",12,31,32,77,38,36,128.5
"PIT",259,"obese","third",37,"CSplus",13,14,34,36,30,37,85
"PIT",259,"obese","third",38,"CSplus",14,5,28,13,17,34,40
"PIT",259,"obese","third",39,"CSplus",15,6,33,10,13,35,33
"PIT",259,"obese","third",40,"CSminus",13,41,32,144.5,44,34,193.5
"PIT",259,"obese","third",41,"CSminus",14,31,31,77.5,44,35,150.5
"PIT",259,"obese","third",42,"CSminus",15,48,30,181.5,50,33,233.5
"PIT",259,"obese","third",43,"BL",13,1,26,1,8,29,17
"PIT",259,"obese","third",44,"BL",14,12,33,22,38,33,89
"PIT",259,"obese","third",45,"BL",15,0,30,0,2,31,3
"PIT",262,"obese","third",1,"CSminus",1,35,27,217.5,35,25,214.5
"PIT",262,"obese","third",2,"CSminus",2,28,21,124,29,20,118
"PIT",262,"obese","third",3,"CSminus",3,34,18,166.5,33,18,163.5
"PIT",262,"obese","third",4,"BL",1,25,24,99,24,21,91
"PIT",262,"obese","third",5,"BL",2,30,26,154,30,25,150
"PIT",262,"obese","third",6,"BL",3,26,24,109,25,23,107
"PIT",262,"obese","third",7,"CSplus",1,28,22,106,27,21,101
"PIT",262,"obese","third",8,"CSplus",2,22,21,81,22,19,78
"PIT",262,"obese","third",9,"CSplus",3,22,21,90,22,21,84
"PIT",262,"obese","third",10,"BL",4,20,26,63,16,26,56
"PIT",262,"obese","third",11,"BL",5,6,24,17,6,24,15
"PIT",262,"obese","third",12,"BL",6,5,27,14,4,25,11
"PIT",262,"obese","third",13,"CSminus",4,12,27,40,12,27,35
"PIT",262,"obese","third",14,"CSminus",5,7,24,17,6,24,16
"PIT",262,"obese","third",15,"CSminus",6,22,26,83,20,25,79
"PIT",262,"obese","third",16,"CSplus",4,26,24,91,28,23,87
"PIT",262,"obese","third",17,"CSplus",5,24,25,68,24,22,64
"PIT",262,"obese","third",18,"CSplus",6,27,27,123,25,27,117
"PIT",262,"obese","third",19,"BL",7,18,25,83,17,24,79
"PIT",262,"obese","third",20,"BL",8,7,26,19,7,23,18
"PIT",262,"obese","third",21,"BL",9,7,26,23.5,7,25,21.5
"PIT",262,"obese","third",22,"CSminus",7,12,27,27,10,27,23
"PIT",262,"obese","third",23,"CSminus",8,10,30,27,9,30,24
"PIT",262,"obese","third",24,"CSminus",9,5,27,11,5,27,10
"PIT",262,"obese","third",25,"CSplus",7,6,23,23,6,21,22
"PIT",262,"obese","third",26,"CSplus",8,21,29,87,21,28,85
"PIT",262,"obese","third",27,"CSplus",9,13,28,42,12,28,38
"PIT",262,"obese","third",28,"CSplus",10,10,28,21,8,28,15
"PIT",262,"obese","third",29,"CSplus",11,8,26,21.5,8,24,17.5
"PIT",262,"obese","third",30,"CSplus",12,8,30,25,7,30,23
"PIT",262,"obese","third",31,"BL",10,16,31,66,16,31,61
"PIT",262,"obese","third",32,"BL",11,6,24,16,6,24,15
"PIT",262,"obese","third",33,"BL",12,22,30,59,21,28,49
"PIT",262,"obese","third",34,"CSminus",10,23,30,97,23,28,95
"PIT",262,"obese","third",35,"CSminus",11,6,24,16,4,22,13
"PIT",262,"obese","third",36,"CSminus",12,16,27,43,14,27,36
"PIT",262,"obese","third",37,"BL",13,11,24,45,11,23,42
"PIT",262,"obese","third",38,"BL",14,17,31,58,16,28,52
"PIT",262,"obese","third",39,"BL",15,24,20,77,23,20,69
"PIT",262,"obese","third",40,"CSminus",13,6,26,20,6,26,20
"PIT",262,"obese","third",41,"CSminus",14,6,25,14,5,25,13
"PIT",262,"obese","third",42,"CSminus",15,24,26,83,24,24,78
"PIT",262,"obese","third",43,"CSplus",13,22,22,75,22,22,68
"PIT",262,"obese","third",44,"CSplus",14,6,26,19,6,24,18
"PIT",262,"obese","third",45,"CSplus",15,17,29,48,17,29,47
"PIT",264,"obese","third",1,"BL",1,25,12,207,23,34,414.5
"PIT",264,"obese","third",2,"BL",2,19,16,96,25,33,448
"PIT",264,"obese","third",3,"BL",3,8,19,32,26,30,389.5
"PIT",264,"obese","third",4,"CSplus",1,3,18,10,32,32,350.5
"PIT",264,"obese","third",5,"CSplus",2,1,15,7,23,36,297
"PIT",264,"obese","third",6,"CSplus",3,13,18,53,22,36,342
"PIT",264,"obese","third",7,"CSminus",1,5,13,23,25,32,355
"PIT",264,"obese","third",8,"CSminus",2,2,14,13,26,34,342
"PIT",264,"obese","third",9,"CSminus",3,0,13,0,22,33,229.5
"PIT",264,"obese","third",10,"CSminus",4,0,17,0,24,38,259
"PIT",264,"obese","third",11,"CSminus",5,22,17,137,33,36,399.5
"PIT",264,"obese","third",12,"CSminus",6,8,16,29,25,34,288.5
"PIT",264,"obese","third",13,"CSplus",4,7,16,27.5,21,33,245.5
"PIT",264,"obese","third",14,"CSplus",5,18,14,88,30,34,363.5
"PIT",264,"obese","third",15,"CSplus",6,2,14,5,22,35,258.5
"PIT",264,"obese","third",16,"BL",4,3,11,11,23,35,287
"PIT",264,"obese","third",17,"BL",5,12,12,51.5,25,36,334.5
"PIT",264,"obese","third",18,"BL",6,3,10,12,29,35,267
"PIT",264,"obese","third",19,"BL",7,1,15,2,14,39,119
"PIT",264,"obese","third",20,"BL",8,1,14,7,31,36,289
"PIT",264,"obese","third",21,"BL",9,14,12,57,34,34,385.5
"PIT",264,"obese","third",22,"CSminus",7,9,15,35,26,34,276.5
"PIT",264,"obese","third",23,"CSminus",8,3,17,7,17,37,221.5
"PIT",264,"obese","third",24,"CSminus",9,2,16,6,33,34,280.5
"PIT",264,"obese","third",25,"CSplus",7,0,15,0,0,33,0
"PIT",264,"obese","third",26,"CSplus",8,32,15,115,39,35,426.5
"PIT",264,"obese","third",27,"CSplus",9,7,14,22,24,34,304.5
"PIT",264,"obese","third",28,"CSminus",10,0,17,0,0,37,0
"PIT",264,"obese","third",29,"CSminus",11,15,15,65,39,35,378
"PIT",264,"obese","third",30,"CSminus",12,10,11,32,32,38,312.5
"PIT",264,"obese","third",31,"CSplus",10,3,15,5,25,37,223
"PIT",264,"obese","third",32,"CSplus",11,0,15,0,8,37,91
"PIT",264,"obese","third",33,"CSplus",12,14,18,58,42,33,402
"PIT",264,"obese","third",34,"BL",10,20,16,69,40,35,381.5
"PIT",264,"obese","third",35,"BL",11,0,15,0,19,35,174.5
"PIT",264,"obese","third",36,"BL",12,0,15,0,23,34,239
"PIT",264,"obese","third",37,"CSplus",13,0,15,0,10,34,90
"PIT",264,"obese","third",38,"CSplus",14,14,14,64,36,34,405.5
"PIT",264,"obese","third",39,"CSplus",15,0,13,0,17,33,125
"PIT",264,"obese","third",40,"BL",13,12,15,43,24,37,216.5
"PIT",264,"obese","third",41,"BL",14,11,13,34.5,35,38,355.5
"PIT",264,"obese","third",42,"BL",15,2,17,3,13,38,143
"PIT",264,"obese","third",43,"CSminus",13,1,14,4,15,34,126.5
"PIT",264,"obese","third",44,"CSminus",14,0,15,0,4,35,57
"PIT",264,"obese","third",45,"CSminus",15,6,14,14,14,37,108.5
"PIT",265,"obese","third",1,"CSplus",1,45,28,229.5,43,21,186.5
"PIT",265,"obese","third",2,"CSplus",2,25,26,117,20,21,72
"PIT",265,"obese","third",3,"CSplus",3,45,24,214.5,40,22,148
"PIT",265,"obese","third",4,"CSminus",1,43,27,228,42,20,174
"PIT",265,"obese","third",5,"CSminus",2,10,23,29,3,17,7
"PIT",265,"obese","third",6,"CSminus",3,34,26,138,18,21,68
"PIT",265,"obese","third",7,"BL",1,6,23,13,0,20,0
"PIT",265,"obese","third",8,"BL",2,31,22,133,22,14,87
"PIT",265,"obese","third",9,"BL",3,14,22,42,5,20,17
"PIT",265,"obese","third",10,"CSplus",4,5,26,9,0,22,0
"PIT",265,"obese","third",11,"CSplus",5,39,26,225,38,21,189
"PIT",265,"obese","third",12,"CSplus",6,27,20,110,24,16,72
"PIT",265,"obese","third",13,"CSminus",4,19,26,72,13,19,37
"PIT",265,"obese","third",14,"CSminus",5,20,23,70,11,20,29
"PIT",265,"obese","third",15,"CSminus",6,1,25,1,0,21,0
"PIT",265,"obese","third",16,"BL",4,15,23,53,4,20,13
"PIT",265,"obese","third",17,"BL",5,32,25,139.5,28,17,86.5
"PIT",265,"obese","third",18,"BL",6,0,21,0,0,17,0
"PIT",265,"obese","third",19,"CSplus",7,2,21,6.5,2,16,2.5
"PIT",265,"obese","third",20,"CSplus",8,2,24,6,1,21,3
"PIT",265,"obese","third",21,"CSplus",9,6,21,27,4,17,17
"PIT",265,"obese","third",22,"CSminus",7,1,22,4,1,17,2
"PIT",265,"obese","third",23,"CSminus",8,0,22,0,0,18,0
"PIT",265,"obese","third",24,"CSminus",9,6,21,14,1,17,1
"PIT",265,"obese","third",25,"BL",7,21,26,97,17,20,72
"PIT",265,"obese","third",26,"BL",8,34,25,127,21,15,66
"PIT",265,"obese","third",27,"BL",9,39,25,161,29,22,92
"PIT",265,"obese","third",28,"CSplus",10,5,25,14,2,15,3
"PIT",265,"obese","third",29,"CSplus",11,2,25,5,0,15,0
"PIT",265,"obese","third",30,"CSplus",12,45,23,218,38,20,152
"PIT",265,"obese","third",31,"CSminus",10,25,22,69,7,20,12
"PIT",265,"obese","third",32,"CSminus",11,41,25,173,30,19,105
"PIT",265,"obese","third",33,"CSminus",12,28,27,105,16,19,55
"PIT",265,"obese","third",34,"BL",10,27,23,110,20,19,63
"PIT",265,"obese","third",35,"BL",11,23,23,92,13,17,47
"PIT",265,"obese","third",36,"BL",12,34,29,120,16,21,46
"PIT",265,"obese","third",37,"CSminus",13,1,24,2,0,19,0
"PIT",265,"obese","third",38,"CSminus",14,24,21,113,23,17,77
"PIT",265,"obese","third",39,"CSminus",15,16,23,58,6,20,26
"PIT",265,"obese","third",40,"CSplus",13,1,25,7,1,18,7
"PIT",265,"obese","third",41,"CSplus",14,17,22,53,9,15,19
"PIT",265,"obese","third",42,"CSplus",15,15,26,59,8,21,30
"PIT",265,"obese","third",43,"BL",13,1,25,2,0,19,0
"PIT",265,"obese","third",44,"BL",14,1,26,3,0,17,0
"PIT",265,"obese","third",45,"BL",15,12,21,31,4,16,10
"PIT",266,"obese","third",1,"CSplus",1,1,33,544.5,1,33,544.5
"PIT",266,"obese","third",2,"CSplus",2,1,30,554.5,1,30,555.5
"PIT",266,"obese","third",3,"CSplus",3,1,33,565.5,1,33,566.5
"PIT",266,"obese","third",4,"CSminus",1,1,31,556.5,1,31,557.5
"PIT",266,"obese","third",5,"CSminus",2,1,31,563.5,1,31,564.5
"PIT",266,"obese","third",6,"CSminus",3,1,30,565.5,1,30,566.5
"PIT",266,"obese","third",7,"BL",1,1,30,555.5,1,30,557.5
"PIT",266,"obese","third",8,"BL",2,2,28,539.5,2,28,547.5
"PIT",266,"obese","third",9,"BL",3,1,32,565.5,1,32,566.5
"PIT",266,"obese","third",10,"CSplus",4,2,33,547.5,2,33,554.5
"PIT",266,"obese","third",11,"CSplus",5,2,31,549.5,1,31,556.5
"PIT",266,"obese","third",12,"CSplus",6,4,30,534.5,3,30,551.5
"PIT",266,"obese","third",13,"BL",4,1,32,571.5,1,32,572.5
"PIT",266,"obese","third",14,"BL",5,3,30,526.5,2,30,538.5
"PIT",266,"obese","third",15,"BL",6,4,30,501.5,1,30,561.5
"PIT",266,"obese","third",16,"CSminus",4,1,27,563.5,1,27,564.5
"PIT",266,"obese","third",17,"CSminus",5,1,34,563.5,1,34,564.5
"PIT",266,"obese","third",18,"CSminus",6,1,30,561.5,1,30,563.5
"PIT",266,"obese","third",19,"CSminus",7,1,33,557.5,1,33,558.5
"PIT",266,"obese","third",20,"CSminus",8,1,34,569.5,1,34,570.5
"PIT",266,"obese","third",21,"CSminus",9,1,30,566.5,1,30,567.5
"PIT",266,"obese","third",22,"BL",7,1,29,563.5,1,29,564.5
"PIT",266,"obese","third",23,"BL",8,4,35,451,2,35,569.5
"PIT",266,"obese","third",24,"BL",9,3,29,546.5,2,29,559.5
"PIT",266,"obese","third",25,"CSplus",7,1,29,571.5,1,29,572.5
"PIT",266,"obese","third",26,"CSplus",8,1,31,570.5,1,31,572.5
"PIT",266,"obese","third",27,"CSplus",9,1,30,565.5,1,30,566.5
"PIT",266,"obese","third",28,"BL",10,1,30,567.5,1,30,568.5
"PIT",266,"obese","third",29,"BL",11,1,30,555.5,1,30,558.5
"PIT",266,"obese","third",30,"BL",12,1,28,559.5,1,28,560.5
"PIT",266,"obese","third",31,"CSminus",10,5,32,477.5,4,32,493.5
"PIT",266,"obese","third",32,"CSminus",11,1,29,573.5,1,29,574.5
"PIT",266,"obese","third",33,"CSminus",12,4,29,514.5,4,29,520.5
"PIT",266,"obese","third",34,"CSplus",10,1,30,565.5,1,30,566.5
"PIT",266,"obese","third",35,"CSplus",11,1,32,563.5,1,32,563.5
"PIT",266,"obese","third",36,"CSplus",12,1,34,558.5,1,34,558.5
"PIT",266,"obese","third",37,"CSminus",13,1,31,573.5,1,31,573.5
"PIT",266,"obese","third",38,"CSminus",14,1,32,571.5,1,32,572.5
"PIT",266,"obese","third",39,"CSminus",15,1,30,559.5,1,30,560.5
"PIT",266,"obese","third",40,"BL",13,1,35,578.5,1,35,579.5
"PIT",266,"obese","third",41,"BL",14,5,31,512.5,5,31,518.5
"PIT",266,"obese","third",42,"BL",15,2,27,559.5,1,27,564.5
"PIT",266,"obese","third",43,"CSplus",13,1,29,556.5,1,29,564.5
"PIT",266,"obese","third",44,"CSplus",14,3,27,543,3,27,554.5
"PIT",266,"obese","third",45,"CSplus",15,1,29,530.5,1,29,532.5
"PIT",268,"obese","third",1,"CSminus",1,5,36,141,5,30,125
"PIT",268,"obese","third",2,"CSminus",2,6,36,167,6,29,142
"PIT",268,"obese","third",3,"CSminus",3,6,37,142,6,34,103
"PIT",268,"obese","third",4,"CSplus",1,5,38,103.5,5,37,77
"PIT",268,"obese","third",5,"CSplus",2,6,35,98,6,29,58
"PIT",268,"obese","third",6,"CSplus",3,5,36,98,5,34,73
"PIT",268,"obese","third",7,"BL",1,7,35,115,5,31,88
"PIT",268,"obese","third",8,"BL",2,6,37,102,6,31,80
"PIT",268,"obese","third",9,"BL",3,7,37,131,7,34,108
"PIT",268,"obese","third",10,"BL",4,6,36,84.5,5,34,64.5
"PIT",268,"obese","third",11,"BL",5,7,37,139,7,35,106
"PIT",268,"obese","third",12,"BL",6,8,36,119,6,33,90
"PIT",268,"obese","third",13,"CSplus",4,6,36,102,6,34,85
"PIT",268,"obese","third",14,"CSplus",5,7,38,150,7,36,134
"PIT",268,"obese","third",15,"CSplus",6,7,36,135,7,32,113
"PIT",268,"obese","third",16,"CSminus",4,7,36,117,6,33,79
"PIT",268,"obese","third",17,"CSminus",5,6,36,67,3,36,41
"PIT",268,"obese","third",18,"CSminus",6,5,32,65,2,28,27
"PIT",268,"obese","third",19,"CSplus",7,6,37,108,5,34,55
"PIT",268,"obese","third",20,"CSplus",8,6,34,98.5,5,31,76.5
"PIT",268,"obese","third",21,"CSplus",9,6,32,133,5,28,71
"PIT",268,"obese","third",22,"CSminus",7,7,35,109,4,31,54
"PIT",268,"obese","third",23,"CSminus",8,8,37,120,6,36,75
"PIT",268,"obese","third",24,"CSminus",9,7,34,131,6,29,94
"PIT",268,"obese","third",25,"BL",7,6,36,106,6,32,79
"PIT",268,"obese","third",26,"BL",8,7,36,106,6,31,71
"PIT",268,"obese","third",27,"BL",9,7,36,100,7,30,64
"PIT",268,"obese","third",28,"CSplus",10,6,35,98,5,30,62
"PIT",268,"obese","third",29,"CSplus",11,8,32,118.5,6,29,71
"PIT",268,"obese","third",30,"CSplus",12,6,36,104,3,34,49
"PIT",268,"obese","third",31,"BL",10,5,37,53,1,33,8
"PIT",268,"obese","third",32,"BL",11,6,36,114,4,33,67
"PIT",268,"obese","third",33,"BL",12,6,38,104,6,35,64
"PIT",268,"obese","third",34,"CSminus",10,7,39,159.5,6,35,135.5
"PIT",268,"obese","third",35,"CSminus",11,7,35,135,7,30,108
"PIT",268,"obese","third",36,"CSminus",12,8,34,160,9,33,107
"PIT",268,"obese","third",37,"CSplus",13,6,40,106,4,32,49
"PIT",268,"obese","third",38,"CSplus",14,6,37,90,3,36,43
"PIT",268,"obese","third",39,"CSplus",15,7,37,101,5,32,69
"PIT",268,"obese","third",40,"BL",13,7,36,96,4,31,62
"PIT",268,"obese","third",41,"BL",14,8,34,123.5,6,32,78.5
"PIT",268,"obese","third",42,"BL",15,8,35,140,7,32,106
"PIT",268,"obese","third",43,"CSminus",13,8,36,138,8,31,106
"PIT",268,"obese","third",44,"CSminus",14,7,37,114,7,32,82
"PIT",268,"obese","third",45,"CSminus",15,8,36,150,8,31,121
"PIT",269,"obese","third",1,"CSminus",1,24,18,112,25,33,244
"PIT",269,"obese","third",2,"CSminus",2,10,20,36,21,36,235
"PIT",269,"obese","third",3,"CSminus",3,12,19,44,22,34,230
"PIT",269,"obese","third",4,"BL",1,24,21,141,25,36,284
"PIT",269,"obese","third",5,"BL",2,6,18,21,21,38,195.5
"PIT",269,"obese","third",6,"BL",3,20,20,101,21,41,250.5
"PIT",269,"obese","third",7,"CSplus",1,9,19,25,22,39,238
"PIT",269,"obese","third",8,"CSplus",2,16,19,84,22,37,270
"PIT",269,"obese","third",9,"CSplus",3,12,19,52,22,41,241
"PIT",269,"obese","third",10,"BL",4,12,22,60,21,37,247
"PIT",269,"obese","third",11,"BL",5,13,23,77,21,42,267
"PIT",269,"obese","third",12,"BL",6,9,21,89,20,39,271
"PIT",269,"obese","third",13,"CSplus",4,16,20,83,22,36,262
"PIT",269,"obese","third",14,"CSplus",5,15,27,51,23,39,257.5
"PIT",269,"obese","third",15,"CSplus",6,3,21,12,18,40,212.5
"PIT",269,"obese","third",16,"CSminus",4,5,18,26,18,37,216
"PIT",269,"obese","third",17,"CSminus",5,0,22,0,20,40,188
"PIT",269,"obese","third",18,"CSminus",6,5,23,8,21,40,225
"PIT",269,"obese","third",19,"CSplus",7,0,22,0,21,36,189
"PIT",269,"obese","third",20,"CSplus",8,1,23,3,20,37,228
"PIT",269,"obese","third",21,"CSplus",9,15,23,74,18,39,208.5
"PIT",269,"obese","third",22,"CSminus",7,8,21,46,22,39,223
"PIT",269,"obese","third",23,"CSminus",8,15,22,72,23,37,242.5
"PIT",269,"obese","third",24,"CSminus",9,16,19,64,21,38,254
"PIT",269,"obese","third",25,"BL",7,16,21,84,20,41,237
"PIT",269,"obese","third",26,"BL",8,4,20,13,22,38,229
"PIT",269,"obese","third",27,"BL",9,4,19,12,22,35,223
"PIT",269,"obese","third",28,"CSminus",10,9,20,36,21,39,241
"PIT",269,"obese","third",29,"CSminus",11,0,16,0,21,41,212.5
