"task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"pav",264,"obese","second",2,"CSplus",1,0.3897737,1,81.86813
"pav",264,"obese","second",3,"CSminus",2,0.4816688,1,66.20879
"pav",264,"obese","second",4,"CSplus",2,0.3584191,1,81.86813
"pav",264,"obese","second",5,"CSminus",3,0.3834332,1,66.20879
"pav",264,"obese","second",6,"CSplus",3,0.4228484,1,81.86813
"pav",264,"obese","second",7,"CSminus",4,0.4046472,1,66.20879
"pav",264,"obese","second",8,"CSplus",4,0.4870686,1,81.86813
"pav",264,"obese","second",9,"CSplus",5,0.537761,1,81.86813
"pav",264,"obese","second",10,"CSminus",5,0.4391579,1,66.20879
"pav",264,"obese","second",11,"CSplus",6,0.3434864,1,81.86813
"pav",264,"obese","second",12,"CSminus",6,0.4336659,1,66.20879
"pav",264,"obese","second",13,"CSminus",7,0.5221655,1,66.20879
"pav",264,"obese","second",14,"CSplus",7,0.5734177,1,81.86813
"pav",264,"obese","second",15,"CSminus",8,0.5183459,1,66.20879
"pav",264,"obese","second",16,"CSplus",8,0.5097606,1,81.86813
"pav",264,"obese","second",17,"CSminus",9,0.7160432,1,66.20879
"pav",264,"obese","second",18,"CSplus",9,0.3813076,1,81.86813
"pav",264,"obese","second",19,"CSplus",10,0.4079803,1,81.86813
"pav",264,"obese","second",20,"CSminus",10,0,0,66.20879
"pav",264,"obese","second",21,"CSminus",11,0.4105995,1,66.20879
"pav",264,"obese","second",22,"CSplus",11,0.5328153,1,81.86813
"pav",264,"obese","second",23,"CSminus",12,0.5609602,1,66.20879
"pav",264,"obese","second",24,"CSplus",12,0.5036941,1,81.86813
"pav",264,"obese","second",25,"CSminus",13,0.5991868,1,66.20879
"pav",264,"obese","second",26,"CSplus",13,0.377467,1,81.86813
"pav",264,"obese","second",27,"CSplus",14,0.4164427,1,81.86813
"pav",264,"obese","second",28,"CSminus",14,0.6046418,0,66.20879
"pav",264,"obese","second",29,"CSminus",15,0.4614776,1,66.20879
"pav",264,"obese","second",30,"CSplus",15,0.8437047,1,81.86813
"pav",264,"obese","second",31,"CSplus",16,0.5693974,1,81.86813
"pav",264,"obese","second",32,"CSminus",16,0.4869246,1,66.20879
"pav",264,"obese","second",33,"CSplus",17,0.9757416,1,81.86813
"pav",264,"obese","second",34,"CSminus",17,0.895556,1,66.20879
"pav",264,"obese","second",35,"CSminus",18,0.5100157,1,66.20879
"pav",264,"obese","second",36,"CSplus",18,0.4990245,1,81.86813
"pav",264,"obese","second",37,"CSminus",19,0.5272545,1,66.20879
"pav",264,"obese","second",38,"CSplus",19,0.580348,1,81.86813
"pav",264,"obese","second",39,"CSplus",20,0.6712309,1,81.86813
"pav",264,"obese","second",40,"CSminus",20,0.6717789,1,66.20879
"pav",265,"obese","second",1,"CSplus",1,0.2562733,1,64.01099
"pav",265,"obese","second",2,"CSminus",1,0.3213438,1,60.16484
"pav",265,"obese","second",3,"CSminus",2,0.2925228,1,60.16484
"pav",265,"obese","second",4,"CSplus",2,0.228845,1,64.01099
"pav",265,"obese","second",5,"CSplus",3,0.2648085,1,64.01099
"pav",265,"obese","second",6,"CSminus",3,0.3526918,1,60.16484
"pav",265,"obese","second",7,"CSplus",4,0.4139742,1,64.01099
"pav",265,"obese","second",8,"CSminus",4,0.3664274,1,60.16484
"pav",265,"obese","second",9,"CSminus",5,0.3427402,1,60.16484
"pav",265,"obese","second",10,"CSplus",5,0.28809,1,64.01099
"pav",265,"obese","second",11,"CSplus",6,0.3095014,1,64.01099
"pav",265,"obese","second",12,"CSminus",6,0.3926776,1,60.16484
"pav",265,"obese","second",13,"CSplus",7,0.2955317,1,64.01099
"pav",265,"obese","second",14,"CSminus",7,0.3411919,1,60.16484
"pav",265,"obese","second",15,"CSplus",8,0.3487854,1,64.01099
"pav",265,"obese","second",16,"CSminus",8,0.3619083,1,60.16484
"pav",265,"obese","second",17,"CSplus",9,0.2275338,1,64.01099
"pav",265,"obese","second",18,"CSminus",9,0.4222813,1,60.16484
"pav",265,"obese","second",19,"CSplus",10,0.473014,1,64.01099
"pav",265,"obese","second",20,"CSminus",10,0.3911199,1,60.16484
"pav",265,"obese","second",21,"CSplus",11,0.4717604,0,64.01099
"pav",265,"obese","second",22,"CSminus",11,0.3137164,1,60.16484
"pav",265,"obese","second",23,"CSminus",12,0.320464,1,60.16484
"pav",265,"obese","second",24,"CSplus",12,0.4103448,1,64.01099
"pav",265,"obese","second",25,"CSplus",13,0.3032556,1,64.01099
"pav",265,"obese","second",26,"CSminus",13,0.294447,1,60.16484
"pav",265,"obese","second",27,"CSminus",14,0.4055788,1,60.16484
"pav",265,"obese","second",28,"CSplus",14,0.2636279,1,64.01099
"pav",265,"obese","second",29,"CSminus",15,0.318788,1,60.16484
"pav",265,"obese","second",30,"CSplus",15,0.3438318,1,64.01099
"pav",265,"obese","second",31,"CSminus",16,0.3092806,1,60.16484
"pav",265,"obese","second",32,"CSplus",16,0.2527305,1,64.01099
"pav",265,"obese","second",33,"CSminus",17,0.3736711,1,60.16484
"pav",265,"obese","second",34,"CSplus",17,0.5606386,1,64.01099
"pav",265,"obese","second",35,"CSplus",18,0.2224979,1,64.01099
"pav",265,"obese","second",36,"CSminus",18,0.2812576,1,60.16484
"pav",265,"obese","second",37,"CSminus",19,0.3937283,1,60.16484
"pav",265,"obese","second",38,"CSplus",19,0.2963772,1,64.01099
"pav",265,"obese","second",39,"CSplus",20,0.2786811,1,64.01099
"pav",265,"obese","second",40,"CSminus",20,0.2930607,1,60.16484
"pav",266,"obese","second",1,"CSplus",1,0.3526955,1,91.75824
"pav",266,"obese","second",2,"CSminus",1,0.396612,1,50
"pav",266,"obese","second",3,"CSminus",2,0.4738584,1,50
"pav",266,"obese","second",4,"CSplus",2,0.3499588,1,91.75824
"pav",266,"obese","second",5,"CSminus",3,0.4734441,1,50
"pav",266,"obese","second",6,"CSplus",3,0.5044041,1,91.75824
"pav",266,"obese","second",7,"CSplus",4,0.4509387,1,91.75824
"pav",266,"obese","second",8,"CSminus",4,0.4613842,1,50
"pav",266,"obese","second",9,"CSminus",5,0.4568867,1,50
"pav",266,"obese","second",10,"CSplus",5,0.5715836,1,91.75824
"pav",266,"obese","second",11,"CSplus",6,0.6058647,1,91.75824
"pav",266,"obese","second",12,"CSminus",6,0.5122803,1,50
"pav",266,"obese","second",13,"CSplus",7,0.4040712,1,91.75824
"pav",266,"obese","second",14,"CSminus",7,0.5542057,1,50
"pav",266,"obese","second",15,"CSminus",8,0.8693927,1,50
"pav",266,"obese","second",16,"CSplus",8,0.374868,1,91.75824
"pav",266,"obese","second",17,"CSminus",9,0.6147343,1,50
"pav",266,"obese","second",18,"CSplus",9,0.4264663,1,91.75824
"pav",266,"obese","second",19,"CSminus",10,0.5261653,1,50
"pav",266,"obese","second",20,"CSplus",10,0.5418849,1,91.75824
"pav",266,"obese","second",21,"CSplus",11,0.4763307,1,91.75824
"pav",266,"obese","second",22,"CSminus",11,0.6064167,1,50
"pav",266,"obese","second",23,"CSplus",12,0.4691585,1,91.75824
"pav",266,"obese","second",24,"CSminus",12,0.5454795,1,50
"pav",266,"obese","second",25,"CSplus",13,0,0,91.75824
"pav",266,"obese","second",26,"CSminus",13,0.9100714,1,50
"pav",266,"obese","second",27,"CSplus",14,0.655846,1,91.75824
"pav",266,"obese","second",28,"CSminus",14,0.625455,1,50
"pav",266,"obese","second",29,"CSminus",15,0.429904,1,50
"pav",266,"obese","second",30,"CSplus",15,0.4095385,1,91.75824
"pav",266,"obese","second",31,"CSplus",16,0.5740898,1,91.75824
"pav",266,"obese","second",32,"CSminus",16,0.6886019,1,50
"pav",266,"obese","second",33,"CSplus",17,0.548321,1,91.75824
"pav",266,"obese","second",34,"CSminus",17,0.8124754,1,50
"pav",266,"obese","second",35,"CSminus",18,0.4596898,1,50
"pav",266,"obese","second",36,"CSplus",18,0.5330875,1,91.75824
"pav",266,"obese","second",37,"CSminus",19,0.499197,1,50
"pav",266,"obese","second",38,"CSplus",19,0.4993337,1,91.75824
"pav",266,"obese","second",39,"CSminus",20,0.5271328,1,50
"pav",266,"obese","second",40,"CSplus",20,0.5727921,1,91.75824
"pav",267,"obese","second",1,"CSplus",1,0.4018791,1,66.20879
"pav",267,"obese","second",2,"CSminus",1,0.4235038,1,50
"pav",267,"obese","second",3,"CSminus",2,0.5839052,1,50
"pav",267,"obese","second",4,"CSplus",2,0.539818,1,66.20879
"pav",267,"obese","second",5,"CSminus",3,0.547528,1,50
"pav",267,"obese","second",6,"CSplus",3,0.6238185,1,66.20879
"pav",267,"obese","second",7,"CSplus",4,0.6240947,1,66.20879
"pav",267,"obese","second",8,"CSminus",4,0.52988,1,50
"pav",267,"obese","second",9,"CSplus",5,0.5558278,1,66.20879
"pav",267,"obese","second",10,"CSminus",5,0.55223,1,50
"pav",267,"obese","second",11,"CSplus",6,0.61934,1,66.20879
"pav",267,"obese","second",12,"CSminus",6,0.7246153,1,50
"pav",267,"obese","second",13,"CSplus",7,0.86887,1,66.20879
"pav",267,"obese","second",14,"CSminus",7,0.9675548,1,50
"pav",267,"obese","second",15,"CSplus",8,0.56055,1,66.20879
"pav",267,"obese","second",16,"CSminus",8,0.6580284,1,50
"pav",267,"obese","second",17,"CSplus",9,0.8234572,1,66.20879
"pav",267,"obese","second",18,"CSminus",9,0.9414534,1,50
"pav",267,"obese","second",19,"CSminus",10,0.8550647,1,50
"pav",267,"obese","second",20,"CSplus",10,0.7113433,1,66.20879
"pav",267,"obese","second",21,"CSminus",11,0.8318733,1,50
"pav",267,"obese","second",22,"CSplus",11,0.5732421,1,66.20879
"pav",267,"obese","second",23,"CSminus",12,0.8770262,1,50
"pav",267,"obese","second",24,"CSplus",12,0.5382081,1,66.20879
"pav",267,"obese","second",25,"CSplus",13,0.7694278,1,66.20879
"pav",267,"obese","second",26,"CSminus",13,0,0,50
"pav",267,"obese","second",27,"CSplus",14,0.8893214,1,66.20879
"pav",267,"obese","second",28,"CSminus",14,0.7599973,1,50
"pav",267,"obese","second",29,"CSminus",15,0.7153792,1,50
"pav",267,"obese","second",30,"CSplus",15,0,0,66.20879
"pav",267,"obese","second",31,"CSminus",16,0.9620559,1,50
"pav",267,"obese","second",32,"CSplus",16,0.8321302,1,66.20879
"pav",267,"obese","second",33,"CSminus",17,0.7045283,1,50
"pav",267,"obese","second",34,"CSplus",17,0.6858329,1,66.20879
"pav",267,"obese","second",35,"CSplus",18,0.8902562,1,66.20879
"pav",267,"obese","second",36,"CSminus",18,0.7275845,1,50
"pav",267,"obese","second",37,"CSminus",19,0.8154338,1,50
"pav",267,"obese","second",38,"CSplus",19,0.8696849,1,66.20879
"pav",267,"obese","second",39,"CSplus",20,0.8519678,1,66.20879
"pav",267,"obese","second",40,"CSminus",20,0,0,50
"pav",268,"obese","second",1,"CSminus",1,0.5406979,1,50
"pav",268,"obese","second",2,"CSplus",1,0.3656436,1,70.05495
"pav",268,"obese","second",3,"CSplus",2,0.353943,1,70.05495
"pav",268,"obese","second",4,"CSminus",2,0.5471054,1,50
"pav",268,"obese","second",5,"CSplus",3,0.4979101,1,70.05495
"pav",268,"obese","second",6,"CSminus",3,0.6004616,1,50
"pav",268,"obese","second",7,"CSminus",4,0.626433,1,50
"pav",268,"obese","second",8,"CSplus",4,0.5632439,1,70.05495
"pav",268,"obese","second",9,"CSplus",5,0.7789457,1,70.05495
"pav",268,"obese","second",10,"CSminus",5,0,0,50
"pav",268,"obese","second",11,"CSplus",6,0.4266561,1,70.05495
"pav",268,"obese","second",12,"CSminus",6,0.4731956,1,50
"pav",268,"obese","second",13,"CSminus",7,0.4194605,1,50
"pav",268,"obese","second",14,"CSplus",7,0,0,70.05495
"pav",268,"obese","second",15,"CSplus",8,0,0,70.05495
"pav",268,"obese","second",16,"CSminus",8,0.4468387,1,50
"pav",268,"obese","second",17,"CSminus",9,0.9423164,1,50
"pav",268,"obese","second",18,"CSplus",9,0.9518542,1,70.05495
"pav",268,"obese","second",19,"CSplus",10,0.637115,1,70.05495
"pav",268,"obese","second",20,"CSminus",10,0.9023504,1,50
"pav",268,"obese","second",21,"CSminus",11,0.4316803,1,50
"pav",268,"obese","second",22,"CSplus",11,0.7383627,1,70.05495
"pav",268,"obese","second",23,"CSplus",12,0.4586784,1,70.05495
"pav",268,"obese","second",24,"CSminus",12,0.7356041,1,50
"pav",268,"obese","second",25,"CSminus",13,0.9102209,1,50
"pav",268,"obese","second",26,"CSplus",13,0.5886035,1,70.05495
"pav",268,"obese","second",27,"CSplus",14,0.6759354,1,70.05495
"pav",268,"obese","second",28,"CSminus",14,0.70949,1,50
"pav",268,"obese","second",29,"CSminus",15,0.7012283,1,50
"pav",268,"obese","second",30,"CSplus",15,0.64574,1,70.05495
"pav",268,"obese","second",31,"CSminus",16,0.8108748,1,50
"pav",268,"obese","second",32,"CSplus",16,0.5922137,1,70.05495
"pav",268,"obese","second",33,"CSminus",17,0.8316204,1,50
"pav",268,"obese","second",34,"CSplus",17,0.7180588,1,70.05495
"pav",268,"obese","second",35,"CSplus",18,0.724792,1,70.05495
"pav",268,"obese","second",36,"CSminus",18,0.6956356,1,50
"pav",268,"obese","second",37,"CSplus",19,0.5089082,1,70.05495
"pav",268,"obese","second",38,"CSminus",19,0.4113337,1,50
"pav",268,"obese","second",39,"CSminus",20,0,0,50
"pav",268,"obese","second",40,"CSplus",20,0,0,70.05495
"pav",269,"obese","second",1,"CSplus",1,0.503599,1,82.69231
"pav",269,"obese","second",2,"CSminus",1,0.3337414,1,69.23077
"pav",269,"obese","second",3,"CSplus",2,0.3988649,1,82.69231
"pav",269,"obese","second",4,"CSminus",2,0.3378915,1,69.23077
"pav",269,"obese","second",5,"CSplus",3,0.4030838,1,82.69231
"pav",269,"obese","second",6,"CSminus",3,0.2851695,1,69.23077
"pav",269,"obese","second",7,"CSminus",4,0.3460159,1,69.23077
"pav",269,"obese","second",8,"CSplus",4,0.352454,1,82.69231
"pav",269,"obese","second",9,"CSplus",5,0.3558517,1,82.69231
"pav",269,"obese","second",10,"CSminus",5,0.499994,1,69.23077
"pav",269,"obese","second",11,"CSplus",6,0.3272948,1,82.69231
"pav",269,"obese","second",12,"CSminus",6,0.34731,1,69.23077
"pav",269,"obese","second",13,"CSplus",7,0.3400515,1,82.69231
"pav",269,"obese","second",14,"CSminus",7,0.5232813,1,69.23077
"pav",269,"obese","second",15,"CSminus",8,0.4068751,1,69.23077
"pav",269,"obese","second",16,"CSplus",8,0.371145,1,82.69231
"pav",269,"obese","second",17,"CSplus",9,0.3674718,1,82.69231
"pav",269,"obese","second",18,"CSminus",9,0.3256512,1,69.23077
"pav",269,"obese","second",19,"CSplus",10,0.6409948,1,82.69231
"pav",269,"obese","second",20,"CSminus",10,0.3354045,1,69.23077
"pav",269,"obese","second",21,"CSplus",11,0.4681565,1,82.69231
"pav",269,"obese","second",22,"CSminus",11,0.5549063,1,69.23077
"pav",269,"obese","second",23,"CSplus",12,0.5192171,1,82.69231
"pav",269,"obese","second",24,"CSminus",12,0.3614807,1,69.23077
"pav",269,"obese","second",25,"CSplus",13,0.3814704,1,82.69231
"pav",269,"obese","second",26,"CSminus",13,0.6388218,1,69.23077
"pav",269,"obese","second",27,"CSminus",14,0.3188303,1,69.23077
"pav",269,"obese","second",28,"CSplus",14,0.5395262,1,82.69231
"pav",269,"obese","second",29,"CSplus",15,0.4068366,1,82.69231
"pav",269,"obese","second",30,"CSminus",15,0.3424688,1,69.23077
"pav",269,"obese","second",31,"CSplus",16,0.8052238,1,82.69231
"pav",269,"obese","second",32,"CSminus",16,0.5165877,1,69.23077
"pav",269,"obese","second",33,"CSplus",17,0.578181,1,82.69231
"pav",269,"obese","second",34,"CSminus",17,0.3406882,1,69.23077
"pav",269,"obese","second",35,"CSplus",18,0.5146362,1,82.69231
"pav",269,"obese","second",36,"CSminus",18,0.5774725,1,69.23077
"pav",269,"obese","second",37,"CSminus",19,0.803588,1,69.23077
"pav",269,"obese","second",38,"CSplus",19,0.3221282,1,82.69231
"pav",269,"obese","second",39,"CSplus",20,0.3457923,1,82.69231
"pav",269,"obese","second",40,"CSminus",20,0.3648322,1,69.23077
"pav",270,"obese","second",1,"CSminus",1,0.3548195,1,67.58242
"pav",270,"obese","second",2,"CSplus",1,0.4323483,1,90.10989
"pav",270,"obese","second",3,"CSminus",2,0.4107188,1,67.58242
"pav",270,"obese","second",4,"CSplus",2,0.4766666,1,90.10989
"pav",270,"obese","second",5,"CSplus",3,0.471187,1,90.10989
"pav",270,"obese","second",6,"CSminus",3,0.4786347,1,67.58242
"pav",270,"obese","second",7,"CSplus",4,0.4751658,1,90.10989
"pav",270,"obese","second",8,"CSminus",4,0.4934571,1,67.58242
"pav",270,"obese","second",9,"CSminus",5,0.3707822,1,67.58242
"pav",270,"obese","second",10,"CSplus",5,0,0,90.10989
"pav",270,"obese","second",11,"CSminus",6,0.4874811,1,67.58242
"pav",270,"obese","second",12,"CSplus",6,0.7601869,1,90.10989
"pav",270,"obese","second",13,"CSplus",7,0.7168139,1,90.10989
"pav",270,"obese","second",14,"CSminus",7,0.5262596,1,67.58242
"pav",270,"obese","second",15,"CSplus",8,0.6391528,1,90.10989
"pav",270,"obese","second",16,"CSminus",8,0.6025899,1,67.58242
"pav",270,"obese","second",17,"CSminus",9,0.7838966,1,67.58242
"pav",270,"obese","second",18,"CSplus",9,0.7544813,1,90.10989
"pav",270,"obese","second",19,"CSminus",10,0.6257489,1,67.58242
"pav",270,"obese","second",20,"CSplus",10,0.6991433,1,90.10989
"pav",270,"obese","second",21,"CSplus",11,0.4924241,1,90.10989
"pav",270,"obese","second",22,"CSminus",11,0.452843,1,67.58242
"pav",270,"obese","second",23,"CSplus",12,0.5133966,1,90.10989
"pav",270,"obese","second",24,"CSminus",12,0.6290372,1,67.58242
"pav",270,"obese","second",25,"CSplus",13,0.3772393,1,90.10989
"pav",270,"obese","second",26,"CSminus",13,0,0,67.58242
"pav",270,"obese","second",27,"CSplus",14,0,0,90.10989
"pav",270,"obese","second",28,"CSminus",14,0.3766912,1,67.58242
"pav",270,"obese","second",29,"CSplus",15,0.551487,1,90.10989
"pav",270,"obese","second",30,"CSminus",15,0.4923142,1,67.58242
"pav",270,"obese","second",31,"CSplus",16,0.5205165,1,90.10989
"pav",270,"obese","second",32,"CSminus",16,0.4577848,1,67.58242
"pav",270,"obese","second",33,"CSminus",17,0.716803,1,67.58242
"pav",270,"obese","second",34,"CSplus",17,0.472497,1,90.10989
"pav",270,"obese","second",35,"CSminus",18,0.7328132,1,67.58242
"pav",270,"obese","second",36,"CSplus",18,0.4800721,1,90.10989
"pav",270,"obese","second",37,"CSminus",19,0.4353897,1,67.58242
"pav",270,"obese","second",38,"CSplus",19,0.4381041,1,90.10989
"pav",270,"obese","second",39,"CSminus",20,0.4873672,1,67.58242
"pav",270,"obese","second",40,"CSplus",20,0.3075981,1,90.10989
"pav",201,"obese","third",1,"CSminus",1,0.7945107,1,42.58242
"pav",201,"obese","third",2,"CSplus",1,0.4984052,1,58.24176
"pav",201,"obese","third",3,"CSplus",2,0.5938924,1,58.24176
"pav",201,"obese","third",4,"CSminus",2,0.4900023,1,42.58242
"pav",201,"obese","third",5,"CSplus",3,0.3724615,1,58.24176
"pav",201,"obese","third",6,"CSminus",3,0.5449683,1,42.58242
"pav",201,"obese","third",7,"CSplus",4,0.3992365,1,58.24176
"pav",201,"obese","third",8,"CSminus",4,0.4470968,1,42.58242
"pav",201,"obese","third",9,"CSplus",5,0.6150165,1,58.24176
"pav",201,"obese","third",10,"CSminus",5,0.5611371,1,42.58242
"pav",201,"obese","third",11,"CSplus",6,0.4905504,1,58.24176
"pav",201,"obese","third",12,"CSminus",6,0.5393052,1,42.58242
"pav",201,"obese","third",13,"CSminus",7,0.6015329,1,42.58242
"pav",201,"obese","third",14,"CSplus",7,0.4027466,1,58.24176
"pav",201,"obese","third",15,"CSplus",8,0.5265673,1,58.24176
"pav",201,"obese","third",16,"CSminus",8,0,0,42.58242
"pav",201,"obese","third",17,"CSminus",9,0.500183,1,42.58242
"pav",201,"obese","third",18,"CSplus",9,0.6170149,1,58.24176
"pav",201,"obese","third",19,"CSminus",10,0.7344467,1,42.58242
"pav",201,"obese","third",20,"CSplus",10,0.7807369,1,58.24176
"pav",201,"obese","third",21,"CSminus",11,0.4986678,1,42.58242
"pav",201,"obese","third",22,"CSplus",11,0.9199171,1,58.24176
"pav",201,"obese","third",23,"CSplus",12,0,0,58.24176
"pav",201,"obese","third",24,"CSminus",12,0,0,42.58242
"pav",201,"obese","third",25,"CSminus",13,0.4197412,1,42.58242
"pav",201,"obese","third",26,"CSplus",13,0,0,58.24176
"pav",201,"obese","third",27,"CSminus",14,0,0,42.58242
"pav",201,"obese","third",28,"CSplus",14,0,0,58.24176
"pav",201,"obese","third",29,"CSplus",15,0.5865858,1,58.24176
"pav",201,"obese","third",30,"CSminus",15,0.5678237,1,42.58242
"pav",201,"obese","third",31,"CSminus",16,0.4839456,1,42.58242
"pav",201,"obese","third",32,"CSplus",16,0,0,58.24176
"pav",201,"obese","third",33,"CSplus",17,0.3793807,1,58.24176
"pav",201,"obese","third",34,"CSminus",17,0,0,42.58242
"pav",201,"obese","third",35,"CSminus",18,0,0,42.58242
"pav",201,"obese","third",36,"CSplus",18,0.3794647,1,58.24176
"pav",201,"obese","third",37,"CSplus",19,0,0,58.24176
"pav",201,"obese","third",38,"CSminus",19,0.3887723,1,42.58242
"pav",201,"obese","third",39,"CSminus",20,0.4146426,1,42.58242
"pav",201,"obese","third",40,"CSplus",20,0.5536999,1,58.24176
"pav",202,"obese","third",1,"CSminus",1,0.9991308,0,50
"pav",202,"obese","third",2,"CSplus",1,0.7033718,1,59.34066
"pav",202,"obese","third",3,"CSminus",2,0.6619046,1,50
"pav",202,"obese","third",4,"CSplus",2,0.5406581,1,59.34066
"pav",202,"obese","third",5,"CSminus",3,0.6321876,1,50
"pav",202,"obese","third",6,"CSplus",3,0.3996129,1,59.34066
"pav",202,"obese","third",7,"CSplus",4,0.4556481,1,59.34066
"pav",202,"obese","third",8,"CSminus",4,0.6972693,1,50
"pav",202,"obese","third",9,"CSplus",5,0.8402286,1,59.34066
"pav",202,"obese","third",10,"CSminus",5,0.8012415,1,50
"pav",202,"obese","third",11,"CSplus",6,0,0,59.34066
"pav",202,"obese","third",12,"CSminus",6,0.4212481,1,50
"pav",202,"obese","third",13,"CSminus",7,0.7651969,1,50
