"","ID","trial","item_condition","run","bin","congr","CS","CS_pupil","CS_DW_L","CS_DW_R","CS_DW_congr","CS_DW_cue","ANT_DW_L","ANT_DW_R","ANT_DW_congr","ANT_DW_cue","US_RT","US_ACC","CS_liking"
"16877","sub-110",29,9,1,"bin01","incongr","CSpR",0.1398193,0,0.6666667,0.6666667,0,0.144,0.28,0.28,0.088,0.1291397,1,43.40659
"16878","sub-110",30,10,1,"bin02","congr","CSmi",0.08346081,0.02816901,0,0.01408451,0.7558685,0.2580645,0.09677419,0.1774194,0.3709677,NA,1,37.36264
"16879","sub-110",31,11,1,"bin02","congr","CSmi",0.1891273,0,0.05882353,0.02941176,0.8342246,0.1190476,0.4365079,0.2777778,0.1904762,NA,1,37.36264
"16880","sub-110",32,12,1,"bin02","congr","CSpL",-0.03448916,0.03252033,0.08943089,0.03252033,0.796748,0.266129,0.266129,0.266129,0.266129,-0.1204316,1,56.59341
"16881","sub-110",33,10,1,"bin02","congr","CSpR",0.2517545,0,0,0,0,0.3739837,0.3252033,0.3252033,0.1544715,-0.1195432,1,43.40659
"16882","sub-110",34,11,1,"bin02","congr","CSpR",0.1430127,0,0,0,0.6585366,0.1007752,0.2093023,0.2093023,0.2945736,-0.1555174,1,43.40659
"16883","sub-110",35,12,1,"bin02","congr","CSmi",0.2626656,0,0,0,0.8677686,0.2131148,0.1229508,0.1680328,0.1393443,NA,1,37.36264
"16884","sub-110",36,13,1,"bin02","congr","CSpL",0.2899465,0,0,0,0.9247312,0.266129,0.25,0.266129,0.04032258,0.279472,1,56.59341
"16885","sub-110",37,14,1,"bin02","congr","CSpL",0.0137847,0,0,0,0.8045113,0.1833333,0.1833333,0.1833333,0.15,0.6141695,1,56.59341
"16886","sub-110",38,12,1,"bin02","congr","CSpR",0.1676195,0,0.02884615,0.02884615,0.6826923,0.1568627,0.2941176,0.2941176,0.03921569,-0.07116776,1,43.40659
"16887","sub-110",39,15,1,"bin02","congr","CSpL",0.1704839,0,0,0,0,0.4285714,0.1666667,0.4285714,0.1269841,NA,1,56.59341
"16888","sub-110",40,13,1,"bin02","congr","CSmi",-0.06825378,0,0.1607143,0.08035714,0.6428571,0.5491803,0.2786885,0.4139344,0.1311475,NA,1,37.36264
"16889","sub-110",41,16,1,"bin02","congr","CSpL",0.3980952,0.1111111,0,0.1111111,0.7681159,0.4878049,0.2439024,0.4878049,0.2195122,0.06825756,1,56.59341
"16890","sub-110",42,13,1,"bin02","incongr","CSpR",0.2258682,0.1006711,0.1208054,0.1208054,0.5838926,0.6640625,0.15625,0.15625,0.171875,0.04382329,1,43.40659
"16891","sub-110",43,14,1,"bin02","incongr","CSmi",-0.0301711,0,0,0,0.6990741,0.2195122,0.2601626,0.2398374,0.2113821,-0.1135352,1,37.36264
"16892","sub-110",44,17,1,"bin02","congr","CSpL",-0.4011649,0.3613445,0,0.3613445,0.5462185,0.456,0.328,0.456,0.024,-0.2941056,1,56.59341
"16893","sub-110",45,14,1,"bin02","congr","CSpR",-0.1491094,0,0,0,0.8958333,0.1048387,0.4354839,0.4354839,0,-0.06718971,1,43.40659
"16894","sub-110",46,15,1,"bin02","congr","CSpR",-0.1975948,0,0.09411765,0.09411765,0.7529412,0.1626016,0.2682927,0.2682927,0.1788618,-0.005259995,1,43.40659
"16895","sub-110",47,16,1,"bin02","congr","CSpR",0.2693841,0.1276596,0.07092199,0.07092199,0.751773,0.3951613,0.266129,0.266129,0.09677419,0.1609784,1,43.40659
"16896","sub-110",48,17,1,"bin02","congr","CSpR",-0.04755641,0.08571429,0,0,0.752381,0.1803279,0.5163934,0.5163934,0.1065574,-0.09361002,1,43.40659
"16897","sub-110",49,15,1,"bin02","congr","CSmi",-0.580631,0.04494382,0.07865169,0.06179775,0.5168539,0.032,0.496,0.264,0,NA,1,37.36264
"16898","sub-110",50,18,1,"bin02","congr","CSpR",0.2858702,0,0,0,0.7313433,0.125,0.34375,0.34375,0.125,-0.213545,1,43.40659
"16899","sub-110",51,16,1,"bin02","congr","CSmi",0.01767173,0,0,0,0,0.203125,0.34375,0.2734375,0.1328125,NA,1,37.36264
"16900","sub-110",52,17,1,"bin02","incongr","CSmi",-0.1383001,0,0,0,0.7121212,0.1290323,0.3064516,0.2177419,0.1370968,0.03240855,1,37.36264
"16901","sub-110",53,18,1,"bin02","congr","CSpL",0.1798501,0,0.0625,0,0.7569444,0.5952381,0.1587302,0.5952381,0.0952381,0.2385492,1,56.59341
"16902","sub-110",54,18,1,"bin02","congr","CSmi",0.168446,0,0.2253521,0.1126761,0.4929577,0.464,0.272,0.368,0.088,NA,1,37.36264
"16903","sub-110",55,19,2,"bin03","congr","CSpR",0.321115,0,0,0,0.1343284,0.01550388,0.08527132,0.08527132,0,0.1586363,1,44.50549
"16904","sub-110",56,20,2,"bin03","incongr","CSpR",-0.1628682,0.05769231,0,0,0.2371795,0.2598425,0.3307087,0.3307087,0.1338583,0.06546889,1,44.50549
"16905","sub-110",57,19,2,"bin03","congr","CSpL",-0.20734,0,0,0,0.8088235,0.07594937,0.164557,0.07594937,0.1772152,-0.210969,1,56.04396
"16906","sub-110",58,21,2,"bin03","congr","CSpR",0.5227733,0,0,0,0.8888889,0.3245614,0.5350877,0.5350877,0.122807,-0.1582527,1,44.50549
"16907","sub-110",59,22,2,"bin03","congr","CSpR",0.3666603,0,0,0,0.6941176,0.09230769,0.3153846,0.3153846,0.2769231,-0.08638862,1,44.50549
"16908","sub-110",60,23,2,"bin03","congr","CSpR",0.4712203,0,0,0,0.826087,0.3333333,0.3412698,0.3412698,0.1825397,-0.3641565,1,44.50549
"16909","sub-110",61,20,2,"bin03","congr","CSpL",-0.09828873,0,0,0,0.8571429,0.5327869,0.1803279,0.5327869,0.09016393,NA,1,56.04396
"16910","sub-110",62,21,2,"bin03","congr","CSpL",-0.2124819,0.05625,0,0.05625,0.7,0.07258065,0.2741935,0.07258065,0,-0.05403516,1,56.04396
"16911","sub-110",63,19,2,"bin03","congr","CSmi",0.008641864,0,0.1354839,0.06774194,0.8,0.376,0.36,0.368,0.136,NA,1,42.85714
"16912","sub-110",64,24,2,"bin03","congr","CSpR",0.1737686,0,0,0,0.7727273,0.2773109,0.302521,0.302521,0.2857143,0.04543769,1,44.50549
"16913","sub-110",65,20,2,"bin03","congr","CSmi",-0.4335696,0.1284404,0.1926606,0.1605505,0.5137615,0.2325581,0.5193798,0.375969,0.1085271,NA,1,42.85714
"16914","sub-110",66,22,2,"bin03","congr","CSpL",0.3201004,0,0,0,0.8863636,0.264,0.368,0.264,0,NA,1,56.04396
"16915","sub-110",67,23,2,"bin03","congr","CSpL",-0.2425968,0,0,0,0.7197802,0.2635659,0.2868217,0.2635659,0.248062,0.3100417,1,56.04396
"16916","sub-110",68,24,2,"bin03","incongr","CSpL",0.1399226,0.2402235,0.08379888,0.2402235,0.5698324,0.4566929,0.2992126,0.4566929,0.09448819,-0.2417578,1,56.04396
"16917","sub-110",69,21,2,"bin03","congr","CSmi",-0.2452952,0,0.06569343,0.03284672,0.8467153,0.2177419,0.3870968,0.3024194,0.1048387,NA,1,42.85714
"16918","sub-110",70,22,2,"bin03","congr","CSmi",-0.3007386,0,0,0,0.8876404,0.2786885,0.3770492,0.3278689,0.2704918,NA,1,42.85714
"16919","sub-110",71,25,2,"bin03","incongr","CSpL",0.1205861,0.04347826,0,0.04347826,0.5706522,0.4508197,0.1311475,0.4508197,0.1065574,0.5886441,1,56.04396
"16920","sub-110",72,26,2,"bin03","congr","CSpL",-0.05897955,0,0,0,0,0.2460317,0.3968254,0.2460317,0.1269841,0.1181849,1,56.04396
"16921","sub-110",73,23,2,"bin03","incongr","CSmi",-0.05506639,0,0,0,0.7868852,0.1732283,0.4094488,0.2913386,0.1496063,0.1225195,1,42.85714
"16922","sub-110",74,25,2,"bin03","congr","CSpR",-0.3719221,0,0,0,0,0.0703125,0.359375,0.359375,0.1875,0.05782512,1,44.50549
"16923","sub-110",75,26,2,"bin03","congr","CSpR",0.08719769,0,0,0,0.8803419,0.5,0.4,0.4,0,-0.1273279,1,44.50549
"16924","sub-110",76,27,2,"bin03","congr","CSpL",0.1204744,0,0,0,0.9,0.3739837,0.2926829,0.3739837,0.1138211,0.3056778,1,56.04396
"16925","sub-110",77,27,2,"bin03","congr","CSpR",0.05674458,0.07096774,0.06451613,0.06451613,0.4967742,0.2698413,0.3809524,0.3809524,0.1031746,NA,1,44.50549
"16926","sub-110",78,24,2,"bin03","congr","CSmi",0.3607779,0.1571429,0,0.07857143,0.8285714,0.3643411,0.4496124,0.4069767,0.007751938,NA,1,42.85714
"16927","sub-110",79,28,2,"bin04","congr","CSpR",0.2224741,0.045,0.09,0.09,0.73,0.1782946,0.5658915,0.5658915,0,0.05671894,1,44.50549
"16928","sub-110",80,29,2,"bin04","congr","CSpR",0.01322955,0.04487179,0,0,0.8397436,0,0.09302326,0.09302326,0.3100775,0.03206612,1,44.50549
"16929","sub-110",81,28,2,"bin04","congr","CSpL",0.3087567,0,0,0,0.9734513,0.2601626,0.3170732,0.2601626,0.2439024,1.194402,1,56.04396
"16930","sub-110",82,25,2,"bin03","incongr","CSmi",-0.2678399,0,0,0,0.6513761,0.3046875,0.421875,0.3632813,0.046875,-0.1392878,1,42.85714
"16931","sub-110",83,30,2,"bin04","congr","CSpR",-0.1018737,0.1235294,0.1411765,0.1411765,0.1294118,0.1796875,0.6796875,0.6796875,0.0703125,NA,1,44.50549
"16932","sub-110",84,31,2,"bin04","congr","CSpR",0.02973377,0,0,0,0.75,0.3253968,0.3809524,0.3809524,0,-0.1920461,1,44.50549
"16933","sub-110",85,32,2,"bin04","congr","CSpR",0.1266641,0,0,0,0.6857143,0.3307087,0.3228346,0.3228346,0.04724409,0.06478444,1,44.50549
"16934","sub-110",86,26,2,"bin03","congr","CSmi",0.05435683,0,0,0,0.8421053,0.2936508,0.2698413,0.281746,0.1269841,NA,1,42.85714
"16935","sub-110",87,27,2,"bin03","congr","CSmi",-0.1308088,0.05494505,0.1043956,0.07967033,0.6043956,0.1363636,0.6363636,0.3863636,0,NA,1,42.85714
"16936","sub-110",88,29,2,"bin04","congr","CSpL",-0.3928857,0.2325581,0,0.2325581,0.7674419,0.0546875,0.21875,0.0546875,0.015625,-0.1365006,1,56.04396
"16937","sub-110",89,28,2,"bin04","incongr","CSmi",-0.02023315,0,0,0,0,0.4503817,0.351145,0.4007634,0.1221374,-0.2852279,1,42.85714
"16938","sub-110",90,30,2,"bin04","congr","CSpL",-0.02923911,0.0877193,0,0.0877193,0.3070175,0.740458,0.1450382,0.740458,0,-0.3092721,1,56.04396
"16939","sub-110",91,31,2,"bin04","congr","CSpL",0.1895244,0.1007752,0,0.1007752,0.6744186,0.2868852,0.3032787,0.2868852,0.204918,-0.2480709,1,56.04396
"16940","sub-110",92,29,2,"bin04","congr","CSmi",-0.2354997,0,0,0,0.5193798,0.4365079,0.3333333,0.3849206,0.1190476,NA,1,42.85714
"16941","sub-110",93,30,2,"bin04","congr","CSmi",0.04902271,0,0,0,0.4268293,0.408,0.288,0.348,0.08,NA,1,42.85714
"16942","sub-110",94,32,2,"bin04","congr","CSpL",0.144272,0.1071429,0,0.1071429,0.5267857,0.4920635,0.1746032,0.4920635,0.1190476,0.04641533,1,56.04396
"16943","sub-110",95,31,2,"bin04","congr","CSmi",-0.09001835,0.09090909,0,0.04545455,0,0.1742424,0.5757576,0.375,0.1439394,NA,1,42.85714
"16944","sub-110",96,33,2,"bin04","congr","CSpL",0.1739922,0.04324324,0.05945946,0.04324324,0.8378378,0.2519685,0.1496063,0.2519685,0.06299213,0.1451156,1,56.04396
"16945","sub-110",97,32,2,"bin04","congr","CSmi",-0.1181915,0.03867403,0.0718232,0.05524862,0.6961326,0.3543307,0.3070866,0.3307087,0.1968504,NA,1,42.85714
"16946","sub-110",98,33,2,"bin04","congr","CSpR",0.1278092,0,0,0,0.6593407,0,0.2677165,0.2677165,0.3307087,-0.06086294,1,44.50549
"16947","sub-110",99,33,2,"bin04","congr","CSmi",-0.2915317,0,0,0,0.7666667,0.3870968,0.2822581,0.3346774,0.1854839,NA,1,42.85714
"16948","sub-110",100,34,2,"bin04","congr","CSpL",-0.1455675,0.1,0.06153846,0.1,0.7153846,0.488189,0.3464567,0.488189,0.05511811,0.05051025,1,56.04396
"16949","sub-110",101,35,2,"bin04","congr","CSpL",-0.1297603,0,0,0,0.6705882,0.2992126,0.3543307,0.2992126,0.1181102,0.2322909,1,56.04396
"16950","sub-110",102,34,2,"bin04","congr","CSpR",0.1624746,0.1666667,0.08333333,0.08333333,0,0.2580645,0.1935484,0.1935484,0.1532258,0.1407284,1,44.50549
"16951","sub-110",103,36,2,"bin04","congr","CSpL",0.07466044,0.04433498,0,0.04433498,0.7783251,0.2307692,0.4461538,0.2307692,0.2307692,-0.09110907,1,56.04396
"16952","sub-110",104,34,2,"bin04","incongr","CSmi",-0.3731993,0,0,0,0,0.1875,0.5859375,0.3867188,0.109375,0.0992143,1,42.85714
"16953","sub-110",105,35,2,"bin04","congr","CSmi",-0.1503971,0,0,0,0,0.2992126,0.2598425,0.2795276,0.1259843,NA,1,42.85714
"16954","sub-110",106,36,2,"bin04","congr","CSmi",0.1939235,0,0,0,0.84,0.5859375,0.21875,0.4023438,0.1875,NA,1,42.85714
"16955","sub-110",107,35,2,"bin04","congr","CSpR",-0.2901385,0,0,0,0.8125,0.4,0.408,0.408,0.104,-0.2095326,1,44.50549
"16956","sub-110",108,36,2,"bin04","incongr","CSpR",-0.1925328,0.03649635,0,0,0.7226277,0.1617647,0.4558824,0.4558824,0.1176471,0.1177137,1,44.50549
"16957","sub-110",109,37,3,"bin05","congr","CSpR",0.4288398,0,0,0,0.6388889,0.296,0.576,0.576,0.112,-0.05692122,1,43.95604
"16958","sub-110",110,37,3,"bin05","congr","CSpL",0.1253427,0,0,0,0.7888889,0.3257576,0.4015152,0.3257576,0.1060606,-0.2491548,1,58.79121
"16959","sub-110",111,38,3,"bin05","congr","CSpR",0.3054446,0.1136364,0,0,0.5397727,0,0.7014925,0.7014925,0,-0.1722462,1,43.95604
"16960","sub-110",112,37,3,"bin05","congr","CSmi",-0.2004955,0,0,0,0.6969697,0.2713178,0.4651163,0.3682171,0.07751938,NA,1,43.40659
"16961","sub-110",113,39,3,"bin05","congr","CSpR",0.09364438,0,0,0,0.6175115,0.2366412,0.3053435,0.3053435,0,-0.1701429,1,43.95604
"16962","sub-110",114,40,3,"bin05","congr","CSpR",0.2065611,0.04255319,0,0,0.1914894,0.3333333,0.5714286,0.5714286,0.03968254,0.04418537,1,43.95604
"16963","sub-110",115,38,3,"bin05","congr","CSmi",-0.2932483,0,0,0,0.7238806,0.484375,0.5078125,0.4960938,0,NA,1,43.40659
"16964","sub-110",116,38,3,"bin05","congr","CSpL",-0.5453453,0,0,0,0.7857143,0.3305085,0.2542373,0.3305085,0,-0.1875656,1,58.79121
"16965","sub-110",117,39,3,"bin05","congr","CSmi",0.163442,0,0,0,0.7281106,0.2520325,0.4308943,0.3414634,0.08943089,NA,1,43.40659
"16966","sub-110",118,40,3,"bin05","incongr","CSmi",-0.02843594,0,0,0,0.6090226,0,0.480315,0.2401575,0,-0.2227159,1,43.40659
"16967","sub-110",119,41,3,"bin05","congr","CSpR",0.2913059,0,0,0,0.5,0.3888889,0.3492063,0.3492063,0.1111111,0.03041227,1,43.95604
"16968","sub-110",120,39,3,"bin05","congr","CSpL",-0.07922198,0.1981132,0.08490566,0.1981132,0.4669811,0.4186047,0.4263566,0.4186047,0,-0.2465727,1,58.79121
"16969","sub-110",121,41,3,"bin05","incongr","CSmi",-0.1026819,0.0990991,0,0.04954955,0.6936937,0.25,0.4919355,0.3709677,0.1048387,-0.1097397,1,43.40659
"16970","sub-110",122,42,3,"bin05","congr","CSmi",0.1891259,0.1683168,0,0.08415842,0.4752475,0.1937984,0.5426357,0.3682171,0,NA,1,43.40659
"16971","sub-110",123,40,3,"bin05","congr","CSpL",-0.1120513,0,0,0,0,0.2936508,0.2777778,0.2936508,0.1031746,-0.3500887,1,58.79121
"16972","sub-110",124,43,3,"bin05","congr","CSmi",-0.1461291,0,0,0,0.7227723,0.4692308,0.3769231,0.4230769,0.1076923,NA,1,43.40659
"16973","sub-110",125,44,3,"bin05","congr","CSmi",0.1723926,0,0,0,0.7651515,0.1328125,0.578125,0.3554688,0.09375,NA,1,43.40659
"16974","sub-110",126,42,3,"bin05","congr","CSpR",0.2357538,0,0,0,0.6752137,0,0,0,0.2290076,0.2077664,1,43.95604
"16975","sub-110",127,41,3,"bin05","congr","CSpL",0.1288439,0,0,0,0.9852941,0.6587302,0.1190476,0.6587302,0.08730159,-0.336104,1,58.79121
"16976","sub-110",128,43,3,"bin05","incongr","CSpR",-0.04223331,0,0,0,0.3896104,0.2992126,0.4566929,0.4566929,0,-0.1602036,1,43.95604
"16977","sub-110",129,44,3,"bin05","congr","CSpR",0.2640314,0,0,0,0.7294118,0.1829268,0.4268293,0.4268293,0.1219512,-0.2152718,1,43.95604
"16978","sub-110",130,42,3,"bin05","congr","CSpL",-0.03712171,0,0.07792208,0,0,0.4330709,0.3700787,0.4330709,0.09448819,-0.1223458,1,58.79121
"16979","sub-110",131,45,3,"bin05","congr","CSmi",-0.09184293,0,0,0,0.5897436,0.2755906,0.2283465,0.2519685,0.1023622,NA,1,43.40659
"16980","sub-110",132,45,3,"bin05","congr","CSpR",0.01556054,0,0,0,0.4285714,0.4222222,0.4,0.4,0.1777778,NA,1,43.95604
"16981","sub-110",133,43,3,"bin05","congr","CSpL",-0.3147082,0.08759124,0.02189781,0.08759124,0.2773723,0.552,0.24,0.552,0.096,NA,1,58.79121
"16982","sub-110",134,46,3,"bin06","congr","CSpR",-0.002033032,0,0,0,0.6938776,0.5581395,0.1782946,0.1782946,0.08527132,-0.08752076,1,43.95604
"16983","sub-110",135,47,3,"bin06","congr","CSpR",-0.3171781,0,0,0,0.8920188,0,0.8538462,0.8538462,0.06153846,0.05779098,1,43.95604
"16984","sub-110",136,46,3,"bin06","congr","CSmi",-0.4013697,0.0754717,0,0.03773585,0.6132075,0.3206107,0.5725191,0.4465649,0.09923664,NA,1,43.40659
"16985","sub-110",137,48,3,"bin06","congr","CSpR",-0.1018379,0.1049724,0.09392265,0.09392265,0.4033149,0.1496063,0.6692913,0.6692913,0,NA,1,43.95604
"16986","sub-110",138,44,3,"bin05","congr","CSpL",-0.07083032,0,0,0,0.862069,0.5,0.2846154,0.5,0.09230769,0.07915418,1,58.79121
"16987","sub-110",139,45,3,"bin05","congr","CSpL",-0.09326571,0,0,0,0.7802198,0.421875,0.34375,0.421875,0.1015625,0.005441525,1,58.79121
"16988","sub-110",140,47,3,"bin06","congr","CSmi",0.007953209,0.06190476,0.04285714,0.05238095,0.7952381,0.1370968,0.4112903,0.2741935,0.1774194,NA,1,43.40659
"16989","sub-110",141,49,3,"bin06","congr","CSpR",0.2655487,0,0,0,0.8969072,0.3385827,0.2440945,0.2440945,0.1259843,-0.100304,1,43.95604
"16990","sub-110",142,46,3,"bin06","congr","CSpL",-0.4976994,0.1086957,0,0.1086957,0.7173913,0.048,0.504,0.048,0,-0.1751997,1,58.79121
"16991","sub-110",143,48,3,"bin06","congr","CSmi",-0.1323215,0,0,0,0.515873,0.234375,0.4296875,0.3320313,0.1015625,NA,1,43.40659
"16992","sub-110",144,47,3,"bin06","incongr","CSpL",0.2503776,0,0,0,0.2289157,0.3643411,0.3488372,0.3643411,0,0.1717813,1,58.79121
"16993","sub-110",145,48,3,"bin06","incongr","CSpL",-0.2375867,0,0,0,0.6296296,0.2839506,0.4814815,0.2839506,0.1358025,0.1071361,1,58.79121
"16994","sub-110",146,49,3,"bin06","congr","CSpL",0.0382404,0,0,0,0,0.5769231,0.1692308,0.5769231,0,-0.1126682,1,58.79121
"16995","sub-110",147,50,3,"bin06","congr","CSpR",0.1449526,0,0,0,0.8709677,0.2741935,0.5806452,0.5806452,0.08870968,-0.2638709,1,43.95604
"16996","sub-110",148,50,3,"bin06","congr","CSpL",0.4082439,0.1563981,0.2274882,0.1563981,0.6113744,0.3779528,0.3464567,0.3779528,0.07086614,NA,1,58.79121
"16997","sub-110",149,51,3,"bin06","congr","CSpR",-0.001888299,0,0,0,0.625,0.352459,0.3688525,0.3688525,0.09016393,0.01939841,1,43.95604
"16998","sub-110",150,49,3,"bin06","congr","CSmi",0.1424966,0,0,0,0.6915888,0.1692308,0.2538462,0.2115385,0.07692308,NA,1,43.40659
"16999","sub-110",151,51,3,"bin06","congr","CSpL",-0.1354891,0,0,0,0.5730994,0.4552239,0.4776119,0.4552239,0.05970149,-0.223135,1,58.79121
"17000","sub-110",152,52,3,"bin06","congr","CSpL",-0.1222862,0.122807,0,0.122807,0.6491228,0.3333333,0.5284553,0.3333333,0,0.588631,1,58.79121
"17001","sub-110",153,50,3,"bin06","incongr","CSmi",0.04009357,0,0,0,0.7239583,0.3358779,0.2824427,0.3091603,0,-0.174718,1,43.40659
"17002","sub-110",154,51,3,"bin06","congr","CSmi",0.08077528,0.3872832,0.1213873,0.2543353,0.4393064,0.1796875,0.2578125,0.21875,0,NA,1,43.40659
"17003","sub-110",155,52,3,"bin06","incongr","CSmi",0.03726082,0.2307692,0,0.1153846,0.6346154,0.2807018,0.2719298,0.2763158,0,0.1915439,1,43.40659
"17004","sub-110",156,53,3,"bin06","congr","CSpL",0.3346656,0.01212121,0,0.01212121,0.8848485,0.408,0.12,0.408,0.072,-0.028625,1,58.79121
"17005","sub-110",157,53,3,"bin06","congr","CSmi",-0.2884164,0.125,0,0.0625,0.7159091,0.328125,0.4765625,0.4023438,0.125,NA,1,43.40659
"17006","sub-110",158,52,3,"bin06","incongr","CSpR",-0.2378713,0,0,0,0.4807692,0.3770492,0.3278689,0.3278689,0.1393443,0.06639448,1,43.95604
"17007","sub-110",159,53,3,"bin06","congr","CSpR",0.3174006,0,0,0,0.8382353,0.2248062,0.379845,0.379845,0,0.1589806,1,43.95604
"17008","sub-110",160,54,3,"bin06","congr","CSpL",-0.1884584,0.06451613,0,0.06451613,0.4645161,0.2846154,0.2153846,0.2846154,0,0.4136235,1,58.79121
"17009","sub-110",161,54,3,"bin06","congr","CSpR",0.462133,0.1276596,0.1134752,0.1134752,0.3120567,0.4552846,0.4065041,0.4065041,0.1056911,0.3619943,1,43.95604
"17010","sub-110",162,54,3,"bin06","congr","CSmi",-0.1794716,0.175,0,0.0875,0.4625,0.4655172,0.4051724,0.4353448,0,NA,1,43.40659
"17011","sub-111",1,1,1,"bin01","congr","CSpL",0.2080507,0,0,0,0,0.4263566,0,0.4263566,0,-0.03188968,1,64.83516
"17012","sub-111",2,1,1,"bin01","congr","CSpR",-0.3334502,0,0,0,0.9056604,0.4444444,0.3777778,0.3777778,0,0.01279964,1,66.48352
"17013","sub-111",3,2,1,"bin01","congr","CSpL",-0.09713942,0,0,0,0.5849057,0.7333333,0,0.7333333,0.2222222,-0.1691888,1,64.83516
"17014","sub-111",4,2,1,"bin01","congr","CSpR",0.05856384,0,0,0,0.5217391,0,0.5073529,0.5073529,0.3455882,0.1067926,1,66.48352
"17015","sub-111",5,3,1,"bin01","congr","CSpL",-0.1983219,0,0,0,0,0.5877863,0,0.5877863,0.3206107,0.1514286,1,64.83516
"17016","sub-111",6,3,1,"bin01","congr","CSpR",-0.0633731,0,0,0,0,0.0610687,0.6183206,0.6183206,0.1908397,NA,1,66.48352
"17017","sub-111",7,1,1,"bin01","congr","CSmi",-0.1288605,0,0,0,0,0.2734375,0.328125,0.3007813,0.2421875,NA,1,31.86813
"17018","sub-111",8,2,1,"bin01","congr","CSmi",0.1973103,0,0,0,0.5625,0.03703704,0,0.01851852,0.4666667,NA,1,31.86813
"17019","sub-111",9,4,1,"bin01","incongr","CSpR",0.0284475,0,0,0,0.4791667,0.07633588,0.5954198,0.5954198,0.1679389,-0.07203932,1,66.48352
"17020","sub-111",10,4,1,"bin01","congr","CSpL",-0.6409865,0,0,0,0,0.6911765,0,0.6911765,0.25,-0.02874169,1,64.83516
"17021","sub-111",11,5,1,"bin01","congr","CSpL",-0.1078069,0,0,0,0,0.5909091,0.2878788,0.5909091,0.1060606,-0.2052812,1,64.83516
"17022","sub-111",12,6,1,"bin01","congr","CSpL",-0.1238596,0,0,0,0.6923077,0.3059701,0,0.3059701,0.5298507,-0.0583636,1,64.83516
"17023","sub-111",13,7,1,"bin01","congr","CSpL",-0.2264153,0,0,0,0,0.5748031,0.1338583,0.5748031,0.2125984,0.07411571,1,64.83516
"17024","sub-111",14,3,1,"bin01","congr","CSmi",0.1197091,0,0,0,0,0.3308824,0.2132353,0.2720588,0,NA,1,31.86813
"17025","sub-111",15,5,1,"bin01","congr","CSpR",0.05597295,0,0,0,0.7849462,0.06299213,0.6220472,0.6220472,0.1181102,-0.1466353,1,66.48352
"17026","sub-111",16,8,1,"bin01","congr","CSpL",-0.3272897,0,0,0,0.9166667,1,0,1,0,0.266134,1,64.83516
"17027","sub-111",17,9,1,"bin01","congr","CSpL",-0.2681528,0.2235294,0,0.2235294,0.7235294,0.6444444,0.3555556,0.6444444,0,-0.322827,1,64.83516
"17028","sub-111",18,6,1,"bin01","congr","CSpR",-0.1299524,0,0,0,0.9230769,0.1832061,0.7099237,0.7099237,0,-0.1592695,1,66.48352
"17029","sub-111",19,7,1,"bin01","congr","CSpR",0.0167352,0,0,0,0,0.2977099,0.3282443,0.3282443,0.221374,0.1312593,1,66.48352
"17030","sub-111",20,10,1,"bin02","congr","CSpL",0.02377025,0.2590674,0.09326425,0.2590674,0.5284974,0.9416058,0,0.9416058,0,-0.2608042,1,64.83516
"17031","sub-111",21,4,1,"bin01","congr","CSmi",-0.1555525,0.07407407,0,0.03703704,0.6984127,0,0,0,0.14,NA,1,31.86813
"17032","sub-111",22,8,1,"bin01","incongr","CSpR",-0.09191277,0,0,0,0,0.1692308,0.6,0.6,0.1153846,0.1714049,1,66.48352
"17033","sub-111",23,5,1,"bin01","congr","CSmi",0.1230667,0,0,0,0.4594595,0.1102362,0.2283465,0.1692913,0.08661417,NA,1,31.86813
"17034","sub-111",24,9,1,"bin01","congr","CSpR",-0.02507167,0,0,0,0,0.05223881,0.7985075,0.7985075,0.08208955,0.3028398,1,66.48352
"17035","sub-111",25,11,1,"bin02","congr","CSpL",0.1947405,0,0,0,0.8741722,1,0,1,0,0.2237983,1,64.83516
"17036","sub-111",26,6,1,"bin01","congr","CSmi",-0.02121856,0,0,0,0.9161677,0.6641791,0.238806,0.4514925,0,NA,1,31.86813
"17037","sub-111",27,10,1,"bin02","congr","CSpR",0.008039462,0,0,0,0,0.1450382,0.6641221,0.6641221,0.1145038,NA,0,66.48352
"17038","sub-111",28,7,1,"bin01","incongr","CSmi",0.2526235,0,0,0,0.75,0.4776119,0.119403,0.2985075,0.3955224,0.1233312,1,31.86813
"17039","sub-111",29,8,1,"bin01","incongr","CSmi",0.2745604,0,0,0,0,0,0.5820896,0.2910448,0.2985075,0.08792567,1,31.86813
"17040","sub-111",30,12,1,"bin02","congr","CSpL",-0.1045653,0.2954545,0,0.2954545,0.65,0.9477612,0,0.9477612,0,0.01865077,1,64.83516
"17041","sub-111",31,13,1,"bin02","congr","CSpL",0.05688487,0,0,0,0,0.6176471,0,0.6176471,0.1838235,NA,1,64.83516
"17042","sub-111",32,11,1,"bin02","congr","CSpR",-0.1200097,0,0,0,0,0,0.358209,0.358209,0.5223881,0.1480633,1,66.48352
"17043","sub-111",33,12,1,"bin02","congr","CSpR",0.0573525,0,0,0,0,0,0.1407407,0.1407407,0.7259259,0.05219425,1,66.48352
"17044","sub-111",34,9,1,"bin01","congr","CSmi",0.1404439,0,0,0,0,0.2923077,0.1,0.1961538,0.1230769,NA,1,31.86813
