ID   trial   item_condition   run   bin   congr   CS   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   CS_DW_cue   ANT_DW_L   ANT_DW_R   ANT_DW_congr   ANT_DW_cue   US_RT   US_ACC   CS_liking
sub-02   19   8   01   bin01    congr   CSmi  -2.622002e-01   0   0   0   0   0   0   0   2.898551e-02   NaN   1   NaN
sub-02   20   7   01   bin01    congr   CSpL  1.145497e-01   0   0   0   0   1   0   1   0   NaN   1   NaN
sub-02   21   6   01   bin01    congr   CSpR  -2.148371e-01   0   0   0   0   0   8.613139e-01   8.613139e-01   1.313869e-01   -8.309395e-02   1   NaN
sub-02   22   8   01   bin01    congr   CSpL  -1.246095e-01   0   0   0   0   0   0   0   0   1.822260e-01   1   NaN
sub-02   23   9   01   bin01    congr   CSpL  2.817169e-01   0   0   0   8.000000e-01   1   0   1   0   2.005201e-02   1   NaN
sub-02   24   7   01   bin01    congr   CSpR  -1.041386e-01   0   0   0   0   0   8.455882e-01   8.455882e-01   1.176471e-01   NaN   1   NaN
sub-02   25   10   01   bin02    congr   CSpL  2.812832e-01   7.375566e-01   0   7.375566e-01   1.674208e-01   1   0   1   0   1.053322e-01   1   NaN
sub-02   26   8   01   bin01    congr   CSpR  2.380636e-02   0   0   0   0   0   9.705882e-01   9.705882e-01   0   3.094900e-02   1   NaN
sub-02   27   9   01   bin01    incongr   CSmi  -2.988557e-02   0   0   0   0   0   0   0   1.052632e-01   4.184396e-01   1   NaN
sub-02   28   10   01   bin02    congr   CSmi  -7.942119e-02   0   0   0   8.666667e-01   0   0   0   0   NaN   1   NaN
sub-02   29   11   01   bin02    congr   CSmi  2.232123e-01   0   0   0   0   0   0   0   1.250000e-01   NaN   1   NaN
sub-02   30   9   01   bin01    congr   CSpR  1.477859e-02   0   0   0   0   0   9.051095e-01   9.051095e-01   8.759124e-02   -2.617749e-01   1   NaN
sub-02   31   11   01   bin02    congr   CSpL  2.397876e-01   0   0   0   0   8.759124e-01   0   8.759124e-01   1.167883e-01   NaN   1   NaN
sub-02   32   10   01   bin02    congr   CSpR  3.068036e-01   0   0   0   7.654321e-01   0   9.022556e-01   9.022556e-01   0   -1.724523e-01   1   NaN
sub-02   33   12   01   bin02    congr   CSpL  -1.607769e-01   0   0   0   7.021277e-01   1   0   1   0   -1.519731e-01   1   NaN
sub-02   34   11   01   bin02    congr   CSpR  -4.746316e-02   0   6.279070e-01   6.279070e-01   2.868217e-01   0   9.779412e-01   9.779412e-01   0   -3.552900e-01   1   NaN
sub-02   35   12   01   bin02    congr   CSpR  1.058926e-01   0   0   0   0   0   3.548387e-01   3.548387e-01   1.451613e-01   1.414548e-01   1   NaN
sub-02   36   13   01   bin02    congr   CSpL  3.152056e-01   0   0   0   8.484848e-01   9.772727e-01   0   9.772727e-01   0   -1.743889e-01   1   NaN
sub-02   37   14   01   bin02    congr   CSpL  3.141798e-01   0   0   0   7.021277e-01   1   0   1   0   1.538258e-02   1   NaN
sub-02   38   13   01   bin02    congr   CSpR  2.035624e-01   0   4.752475e-01   4.752475e-01   4.603960e-01   0   1   1   0   2.638682e-02   1   NaN
sub-02   39   14   01   bin02    congr   CSpR  -3.924038e-01   0   0   0   7.424242e-01   0   1   1   0   4.588654e-03   1   NaN
sub-02   40   15   01   bin02    congr   CSpR  9.055463e-02   0   0   0   0   9.734513e-02   0   0   1.769912e-01   1.987954e-01   1   NaN
sub-02   41   12   01   bin02    congr   CSmi  -1.094551e-01   0   0   0   0   0   1.221374e-01   6.106870e-02   8.625954e-01   NaN   1   NaN
sub-02   42   13   01   bin02    congr   CSmi  -3.857280e-01   0   0   0   0   0   0   0   1.459854e-01   NaN   1   NaN
sub-02   43   16   01   bin02    congr   CSpR  1.635177e-01   0   6.103286e-01   6.103286e-01   2.863850e-01   0   1   1   0   -2.620333e-01   1   NaN
sub-02   44   14   01   bin02    incongr   CSmi  1.957958e-01   0   0   0   0   0   0   0   4.330709e-01   1.324286e-01   1   NaN
sub-02   45   15   01   bin02    incongr   CSpL  -1.096240e-01   0   0   0   0   8.467153e-01   0   8.467153e-01   1.459854e-01   -6.265189e-01   0   NaN
sub-02   46   15   01   bin02    congr   CSmi  8.898085e-02   0   0   0   0   0   7.894737e-02   3.947368e-02   2.105263e-01   NaN   1   NaN
sub-02   47   16   01   bin02    congr   CSmi  2.603112e-01   0   0   0   6.956522e-01   1.136364e-01   1.287879e-01   1.212121e-01   0   NaN   1   NaN
sub-02   48   16   01   bin02    incongr   CSpL  2.094000e-01   0   0   0   8.263889e-01   1   0   1   0   5.657537e-01   1   NaN
sub-02   49   17   01   bin02    congr   CSmi  -2.433901e-01   0   0   0   0   0   0   0   9.022556e-02   NaN   1   NaN
sub-02   50   18   01   bin02    congr   CSmi  -2.699561e-01   0   0   0   8.768116e-01   0   8.888889e-02   4.444444e-02   8.148148e-02   NaN   1   NaN
sub-02   51   17   01   bin02    congr   CSpR  1.443950e-01   0   0   0   0   0   8.235294e-01   8.235294e-01   1.691176e-01   -3.610760e-01   1   NaN
sub-02   52   17   01   bin02    congr   CSpL  -2.337971e-01   0   0   0   7.913669e-01   1   0   1   0   -2.570998e-02   1   NaN
sub-02   53   18   01   bin02    congr   CSpL  3.477008e-02   0   0   0   9.009901e-01   1   0   1   0   -2.384247e-01   1   NaN
sub-02   54   18   01   bin02    congr   CSpR  8.018679e-02   0   5.136612e-01   5.136612e-01   3.661202e-01   0   1   1   0   2.135425e-02   1   NaN
sub-02   55   19   02   bin03    congr   CSpR  1.602767e-02   0   0   0   7.454545e-01   0   1   1   0   3.291710e-01   1   NaN
sub-02   56   20   02   bin03    congr   CSpR  1.435148e-01   0   5.288462e-01   5.288462e-01   4.086538e-01   0   1   1   0   6.633961e-02   1   NaN
sub-02   57   19   02   bin03    incongr   CSmi  1.190045e-01   0   0   0   8.923077e-01   0   0   0   5.555556e-02   3.830779e-01   1   NaN
sub-02   58   19   02   bin03    congr   CSpL  4.379109e-01   0   0   0   0   8.832117e-01   0   8.832117e-01   1.094891e-01   NaN   1   NaN
sub-02   59   21   02   bin03    congr   CSpR  6.568849e-02   0   0   0   0   0   0   0   9.090909e-01   1.736175e-02   1   NaN
sub-02   60   20   02   bin03    congr   CSmi  -1.951022e-01   0   0   0   8.764045e-01   8.970588e-01   0   4.485294e-01   0   NaN   1   NaN
sub-02   61   21   02   bin03    congr   CSmi  -1.526478e-01   0   0   0   0   3.609023e-01   0   1.804511e-01   1.954887e-01   NaN   1   NaN
sub-02   62   20   02   bin03    congr   CSpL  -1.858760e-01   0   0   0   7.586207e-01   1   0   1   0   1.673092e-01   1   NaN
sub-02   63   22   02   bin03    congr   CSpR  -5.733270e-02   0   0   0   7.894737e-01   0   3.025210e-01   3.025210e-01   0   8.755349e-02   1   NaN
sub-02   64   21   02   bin03    congr   CSpL  -2.784861e-01   8.675799e-02   0   8.675799e-02   8.675799e-01   1   0   1   0   -2.851489e-01   1   NaN
sub-02   65   23   02   bin03    congr   CSpR  1.966901e-01   0   0   0   0   0   9.197080e-01   9.197080e-01   7.299270e-02   8.734010e-02   1   NaN
sub-02   66   24   02   bin03    congr   CSpR  -1.197301e-01   0   5.267176e-01   5.267176e-01   3.358779e-01   0   8.897059e-01   8.897059e-01   0   -1.706133e-01   1   NaN
sub-02   67   25   02   bin03    incongr   CSpR  -6.067344e-02   0   0   0   0   0   8.759124e-01   8.759124e-01   1.167883e-01   -1.155316e-01   0   NaN
sub-02   68   22   02   bin03    congr   CSmi  -7.594341e-02   0   0   0   8.737864e-01   0   0   0   0   NaN   1   NaN
sub-02   69   22   02   bin03    congr   CSpL  1.537390e-02   0   0   0   0   0   0   0   0   -2.630951e-01   1   NaN
sub-02   70   23   02   bin03    congr   CSmi  -3.081760e-01   0   0   0   0   0   0   0   8.029197e-02   NaN   1   NaN
sub-02   71   24   02   bin03    incongr   CSmi  2.269665e-01   0   0   0   7.656250e-01   0   0   0   0   7.930085e-02   1   NaN
sub-02   72   23   02   bin03    congr   CSpL  1.862820e-01   0   0   0   0   8.832117e-01   0   8.832117e-01   1.094891e-01   -1.977240e-01   1   NaN
sub-02   73   24   02   bin03    congr   CSpL  -2.764966e-01   0   0   0   0   0   0   0   1.167883e-01   -2.451755e-01   1   NaN
sub-02   74   25   02   bin03    congr   CSmi  -1.383869e-01   0   0   0   5.777778e-01   0   0   0   0   NaN   1   NaN
sub-02   75   26   02   bin03    congr   CSpR  3.536100e-02   0   0   0   7.123288e-01   0   3.834586e-01   3.834586e-01   0   1.027929e-01   1   NaN
sub-02   76   26   02   bin03    congr   CSmi  -2.275436e-02   0   0   0   3.000000e-01   2.475248e-01   3.267327e-01   2.871287e-01   0   NaN   1   NaN
sub-02   77   25   02   bin03    congr   CSpL  -1.093082e-01   0   0   0   0   8.970588e-01   0   8.970588e-01   9.558824e-02   -1.650379e-02   1   NaN
sub-02   78   27   02   bin03    congr   CSmi  -1.560855e-01   0   0   0   0   0   0   0   1.386861e-01   NaN   1   NaN
sub-02   79   28   02   bin04    congr   CSmi  7.898524e-03   0   0   0   0   0   0   0   0   NaN   1   NaN
sub-02   80   29   02   bin04    congr   CSmi  4.051589e-01   0   0   0   0   0   0   0   1.884058e-01   NaN   1   NaN
sub-02   81   27   02   bin03    congr   CSpR  9.999838e-02   0   0   0   0   0   8.613139e-01   8.613139e-01   1.313869e-01   -2.156768e-01   1   NaN
sub-02   82   28   02   bin04    incongr   CSpR  -1.535737e-01   0   0   0   0   0   4.603175e-01   4.603175e-01   1.587302e-01   3.011706e-02   1   NaN
sub-02   83   26   02   bin03    congr   CSpL  -1.624109e-01   6.090909e-01   0   6.090909e-01   0   1   0   1   0   -7.749882e-02   1   NaN
sub-02   84   27   02   bin03    incongr   CSpL  1.127580e-01   0   0   0   3.589744e-01   1   0   1   0   1.998330e-01   1   NaN
sub-02   85   30   02   bin04    congr   CSmi  2.002199e-01   0   0   0   0   1.076923e-01   0   5.384615e-02   1.153846e-01   NaN   1   NaN
sub-02   86   29   02   bin04    congr   CSpR  1.249029e-02   0   1.805556e-01   1.805556e-01   3.472222e-01   0   1   1   0   NaN   1   NaN
sub-02   87   28   02   bin04    congr   CSpL  3.088387e-01   3.500000e-01   0   3.500000e-01   2.000000e-01   1   0   1   0   1.851395e-01   1   NaN
sub-02   88   31   02   bin04    congr   CSmi  -8.475966e-02   0   0   0   0   0   0   0   0   NaN   1   NaN
sub-02   89   29   02   bin04    congr   CSpL  2.567559e-01   5.957447e-01   0   5.957447e-01   1.276596e-01   1   0   1   0   -9.730550e-02   1   NaN
sub-02   90   30   02   bin04    congr   CSpR  6.386293e-01   0   0   0   6.666667e-01   0   1   1   0   -2.721077e-01   1   NaN
sub-02   91   30   02   bin04    congr   CSpL  -6.236380e-02   0   0   0   8.764045e-01   1   0   1   0   -1.171870e-01   1   NaN
sub-02   92   31   02   bin04    congr   CSpR  -1.470128e-01   0   0   0   9.041916e-01   0   9.090909e-01   9.090909e-01   0   -5.253308e-01   1   NaN
sub-02   93   32   02   bin04    congr   CSpR  -1.651330e-01   0   0   0   0   0   4.495413e-01   4.495413e-01   1.376147e-01   -1.783792e-01   1   NaN
sub-02   94   31   02   bin04    incongr   CSpL  2.057980e-01   0   0   0   5.666667e-01   7.803030e-01   0   7.803030e-01   0   -2.677383e-01   0   NaN
sub-02   95   33   02   bin04    congr   CSpR  1.206923e-01   0   0   0   7.317073e-01   0   9.703704e-01   9.703704e-01   0   NaN   1   NaN
sub-02   96   32   02   bin04    congr   CSmi  -3.010337e-01   0   0   0   0   0   0   0   1.353383e-01   NaN   1   NaN
sub-02   97   33   02   bin04    congr   CSmi  -5.540680e-01   0   0   0   0   0   0   0   2.595420e-01   NaN   1   NaN
sub-02   98   32   02   bin04    congr   CSpL  -5.386585e-02   2.590909e-01   0   2.590909e-01   6.772727e-01   1   0   1   0   6.761683e-01   1   NaN
sub-02   99   33   02   bin04    congr   CSpL  3.850383e-01   0   0   0   9.189189e-01   5.725191e-01   0   5.725191e-01   9.923664e-02   2.753453e-01   1   NaN
sub-02   100   34   02   bin04    congr   CSmi  -3.244516e-01   0   0   0   0   0   0   0   4.924242e-01   NaN   1   NaN
sub-02   101   35   02   bin04    incongr   CSmi  2.099347e-01   0   0   0   3.932584e-01   0   0   0   0   1.550223e-01   1   NaN
sub-02   102   34   02   bin04    congr   CSpR  1.638748e-01   0   0   0   0   0   8.750000e-01   8.750000e-01   0   1.124810e-02   1   NaN
sub-02   103   36   02   bin04    incongr   CSmi  -1.781497e-02   0   0   0   0   0   0   0   1.328125e-01   1.771005e-01   1   NaN
sub-02   104   34   02   bin04    congr   CSpL  -1.036278e-01   0   0   0   8.803419e-01   9.555556e-01   0   9.555556e-01   0   -2.551932e-01   1   NaN
sub-02   105   35   02   bin04    congr   CSpL  2.400735e-01   0   0   0   7.611940e-01   1   0   1   0   -8.358811e-02   1   NaN
sub-02   106   35   02   bin04    congr   CSpR  5.546466e-02   0   4.363636e-01   4.363636e-01   4.000000e-01   0   8.778626e-01   8.778626e-01   0   4.874814e-03   1   NaN
sub-02   107   36   02   bin04    congr   CSpL  -2.343705e-01   0   0   0   1.562500e-01   0   0   0   0   NaN   0   NaN
sub-02   108   36   02   bin04    congr   CSpR  5.175122e-02   0   0   0   8.095238e-01   0   0   0   5.895522e-01   3.225289e-01   1   NaN
sub-02   109   37   03   bin05    congr   CSpR  -1.270714e-01   0   0   0   0   0   0   0   8.496241e-01   6.154427e-01   1   NaN
sub-02   110   37   03   bin05    congr   CSpL  3.510881e-01   0   0   0   0   8.467153e-01   0   8.467153e-01   1.459854e-01   1.807288e-02   1   NaN
sub-02   111   37   03   bin05    congr   CSmi  -3.556696e-01   0   0   0   0   0   0   0   1   NaN   1   NaN
sub-02   112   38   03   bin05    congr   CSmi  1.501644e-01   0   0   0   8.974359e-01   0   0   0   5.000000e-01   NaN   1   NaN
sub-02   113   38   03   bin05    congr   CSpR  -7.518960e-02   0   6.203704e-01   6.203704e-01   2.268519e-01   0   1   1   0   2.899175e-02   1   NaN
sub-02   114   38   03   bin05    congr   CSpL  1.393743e-01   0   0   0   0   3.576642e-01   0   3.576642e-01   6.350365e-01   -2.163614e-02   1   NaN
sub-02   115   39   03   bin05    congr   CSmi  6.356297e-02   0   0   0   0   0   0   0   1.777778e-01   NaN   1   NaN
sub-02   116   39   03   bin05    incongr   CSpR  8.008685e-02   0   2.916667e-01   2.916667e-01   4.305556e-01   0   1   1   0   1.460878e-01   1   NaN
sub-02   117   39   03   bin05    incongr   CSpL  4.304161e-02   0   0   0   0   8.978102e-01   0   8.978102e-01   9.489051e-02   -7.302358e-02   1   NaN
sub-02   118   40   03   bin05    incongr   CSpR  2.534812e-03   0   0   0   0   0   0   0   1.313869e-01   1.444198e-01   1   NaN
sub-02   119   40   03   bin05    congr   CSmi  -6.069302e-02   0   0   0   0   0   0   0   3.925926e-01   NaN   1   NaN
sub-02   120   41   03   bin05    incongr   CSmi  -8.631351e-02   0   0   0   0   0   0   0   2.116788e-01   2.655240e-01   1   NaN
sub-02   121   41   03   bin05    congr   CSpR  -3.080007e-02   0   0   0   9.259259e-01   0   1   1   0   -1.515363e-01   1   NaN
sub-02   122   40   03   bin05    congr   CSpL  -1.115239e-01   6.834862e-01   0   6.834862e-01   2.110092e-01   1   0   1   0   8.138353e-02   1   NaN
sub-02   123   42   03   bin05    congr   CSmi  -1.319552e-01   0   0   0   0   0   0   0   2.262774e-01   NaN   1   NaN
sub-02   124   41   03   bin05    congr   CSpL  5.227236e-01   0   0   0   0   7.669173e-01   0   7.669173e-01   9.774436e-02   -2.451903e-02   1   NaN
sub-02   125   42   03   bin05    congr   CSpR  -9.521608e-02   0   0   0   7.636364e-01   0   0   0   0   -4.164338e-02   1   NaN
sub-02   126   43   03   bin05    congr   CSpR  3.171429e-01   0   0   0   7.543860e-01   0   1   1   0   -3.116917e-02   1   NaN
sub-02   127   44   03   bin05    congr   CSpR  2.160689e-01   0   0   0   8.039216e-01   0   1   1   0   1.064929e-01   1   NaN
sub-02   128   45   03   bin05    congr   CSpR  4.640123e-03   0   0   0   6.481481e-01   0   1   1   0   -1.111941e-01   1   NaN
sub-02   129   42   03   bin05    congr   CSpL  -2.309797e-01   0   0   0   4.528302e-01   1   0   1   0   -3.134693e-01   1   NaN
sub-02   130   43   03   bin05    congr   CSpL  -2.282938e-01   0   0   0   8.108108e-01   NaN   NaN   NaN   NaN   -1.662398e-02   1   NaN
sub-02   131   43   03   bin05    incongr   CSmi  -1.612518e-01   0   0   0   0   0   0   0   1.240876e-01   1.835607e-01   1   NaN
sub-02   132   46   03   bin06    congr   CSpR  2.554910e-01   0   7.045455e-01   7.045455e-01   2.363636e-01   0   1   1   0   -1.567127e-01   1   NaN
sub-02   133   44   03   bin05    congr   CSmi  1.587783e-01   0   0   0   8.834951e-01   0   0   0   7.633588e-02   NaN   1   NaN
sub-02   134   47   03   bin06    congr   CSpR  -3.309730e-01   0   0   0   9.055118e-01   0   1   1   0   2.409810e-02   1   NaN
sub-02   135   48   03   bin06    congr   CSpR  2.817110e-02   0   0   0   0   0   9.051095e-01   9.051095e-01   0   -1.546847e-01   1   NaN
sub-02   136   49   03   bin06    congr   CSpR  2.059964e-01   0   0   0   8.229167e-01   0   1   1   0   -1.976189e-01   1   NaN
sub-02   137   44   03   bin05    congr   CSpL  -2.976056e-01   0   0   0   0   9.197080e-01   0   9.197080e-01   8.029197e-02   -6.428171e-02   1   NaN
sub-02   138   45   03   bin05    congr   CSpL  -3.443921e-01   0   0   0   0   7.867647e-01   0   7.867647e-01   7.352941e-02   1.189169e-01   1   NaN
sub-02   139   46   03   bin06    congr   CSpL  -1.344971e-01   0   0   0   0   8.978102e-01   0   8.978102e-01   9.489051e-02   -1.807765e-01   1   NaN
sub-02   140   50   03   bin06    congr   CSpR  6.496572e-01   0   0   0   8.974359e-01   0   1   1   0   -3.339735e-01   1   NaN
sub-02   141   45   03   bin05    congr   CSmi  3.683355e-01   0   0   0   8.425197e-01   0   0   0   0   NaN   1   NaN
sub-02   142   47   03   bin06    incongr   CSpL  -1.060888e-01   0   0   0   7.473684e-01   1   0   1   0   1.199672e-01   1   NaN
sub-02   143   46   03   bin06    congr   CSmi  -2.923965e-01   0   0   0   0   0   0   0   1.897810e-01   NaN   1   NaN
sub-02   144   47   03   bin06    congr   CSmi  2.627844e-01   0   0   0   8.828125e-01   0   0   0   0   NaN   1   NaN
sub-02   145   48   03   bin06    congr   CSpL  -5.738865e-02   0   0   0   9.083969e-01   1   0   1   0   4.608407e-03   1   NaN
sub-02   146   48   03   bin06    incongr   CSmi  -7.807637e-04   0   0   0   0   0   0   0   5.714286e-01   1.298682e+00   1   NaN
sub-02   147   49   03   bin06    congr   CSmi  2.510939e-01   0   0   0   5.302013e-01   0   0   0   6.969697e-01   NaN   1   NaN
sub-02   148   51   03   bin06    congr   CSpR  -2.064159e-01   0   0   0   0   0   9.411765e-01   9.411765e-01   5.147059e-02   NaN   1   NaN
sub-02   149   50   03   bin06    incongr   CSmi  -2.375653e-01   0   0   0   9.414414e-01   0   0   0   9.489051e-02   1.618459e-01   1   NaN
sub-02   150   52   03   bin06    congr   CSpR  2.466597e-01   0   0   0   0   0   9.197080e-01   9.197080e-01   7.299270e-02   -3.889660e-01   1   NaN
sub-02   151   49   03   bin06    congr   CSpL  7.489705e-02   0   0   0   8.333333e-01   7.388060e-01   0   7.388060e-01   1.940299e-01   2.097993e-03   1   NaN
sub-02   152   50   03   bin06    congr   CSpL  -4.350911e-02   8.054299e-01   0   8.054299e-01   1.312217e-01   1   0   1   0   NaN   1   NaN
sub-02   153   51   03   bin06    congr   CSmi  1.461145e-01   0   0   0   0   0   0   0   8.695652e-02   NaN   1   NaN
sub-02   154   51   03   bin06    congr   CSpL  -2.676513e-01   0   0   0   7.884615e-01   9.485294e-01   0   9.485294e-01   0   -1.467736e-01   1   NaN
sub-02   155   52   03   bin06    congr   CSmi  -1.016323e-01   0   0   0   0   0   0   0   1.065574e-01   NaN   1   NaN
sub-02   156   53   03   bin06    congr   CSmi  -5.497096e-02   0   0   0   0   0   0   0   4.855072e-01   NaN   1   NaN
sub-02   157   52   03   bin06    congr   CSpL  -1.053605e-01   1.826484e-02   0   1.826484e-02   0   1   0   1   0   -2.309251e-01   1   NaN
sub-02   158   53   03   bin06    congr   CSpL  -1.173810e-01   0   0   0   8.504673e-01   9.555556e-01   0   9.555556e-01   0   NaN   1   NaN
sub-02   159   54   03   bin06    congr   CSmi  -3.283197e-01   0   0   0   0   0   0   0   2.330827e-01   NaN   1   NaN
sub-02   160   54   03   bin06    congr   CSpL  -2.100582e-01   0   0   0   0   9.708029e-01   0   9.708029e-01   2.189781e-02   -1.917907e-01   1   NaN
sub-02   161   53   03   bin06    congr   CSpR  1.764121e-01   0   0   0   9.044586e-01   0   1   1   0   NaN   1   NaN
sub-02   162   54   03   bin06    congr   CSpR  -5.366467e-02   0   0   0   0   0   8.832117e-01   8.832117e-01   1.167883e-01   -5.422406e-02   1   NaN
